@relation 'spambase_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P30.0_clustered'

@attribute Instance_number numeric
@attribute '0.348word_freq_857+0.348word_freq_415+0.32 word_freq_direct+0.317word_freq_technology+0.312word_freq_telnet...' numeric
@attribute -0.272word_freq_your-0.252capital_run_length_longest-0.248word_freq_000-0.236char_freq_$-0.235word_freq_order... numeric
@attribute -0.445capital_run_length_longest-0.372capital_run_length_total-0.292char_freq_(-0.285capital_run_length_average+0.248word_freq_you... numeric
@attribute 0.403word_freq_original+0.394word_freq_1999+0.304word_freq_pm-0.295word_freq_font+0.246word_freq_cs... numeric
@attribute -0.534word_freq_meeting-0.332word_freq_will-0.31word_freq_lab-0.27word_freq_our+0.256word_freq_font... numeric
@attribute '-0.303word_freq_font-0.299word_freq_business-0.299char_freq_;+0.29 word_freq_addresses-0.274word_freq_credit...' numeric
@attribute -0.43word_freq_font-0.406char_freq_;+0.284capital_run_length_average-0.254word_freq_000-0.247word_freq_meeting... numeric
@attribute -0.323word_freq_edu-0.305word_freq_you-0.257word_freq_cs-0.239char_freq_!+0.237word_freq_internet... numeric
@attribute -0.368word_freq_edu-0.35word_freq_cs+0.291word_freq_make-0.28word_freq_our-0.258word_freq_remove... numeric
@attribute 0.359word_freq_cs+0.353word_freq_edu-0.289word_freq_re-0.265word_freq_pm-0.262char_freq_!... numeric
@attribute '0.326word_freq_email+0.262word_freq_will+0.258word_freq_all-0.248word_freq_george+0.23 word_freq_hpl...' numeric
@attribute '-0.355word_freq_money-0.305word_freq_free-0.262word_freq_make+0.257word_freq_re+0.24 char_freq_!...' numeric
@attribute '-0.334word_freq_parts+0.314word_freq_address+0.27 word_freq_mail-0.259word_freq_hp+0.254word_freq_will...' numeric
@attribute 0.529word_freq_data+0.345char_freq_[-0.246word_freq_people-0.219word_freq_hp-0.198word_freq_hpl... numeric
@attribute 0.399word_freq_table-0.361word_freq_project+0.272word_freq_re+0.223word_freq_order-0.22word_freq_will... numeric
@attribute -0.428word_freq_address+0.373word_freq_george-0.307word_freq_mail-0.297word_freq_report+0.255word_freq_conference... numeric
@attribute -0.504word_freq_table+0.359char_freq_[-0.277word_freq_report-0.261word_freq_project+0.246char_freq_!... numeric
@attribute -0.453word_freq_3d-0.403word_freq_project-0.332word_freq_parts-0.243word_freq_re+0.225word_freq_free... numeric
@attribute -0.686word_freq_3d+0.428word_freq_parts-0.187word_freq_lab+0.167word_freq_people+0.167word_freq_address... numeric
@attribute -0.602word_freq_conference+0.532word_freq_project+0.258char_freq_#-0.17word_freq_3d+0.168word_freq_make... numeric
@attribute 0.447word_freq_address-0.388char_freq_#-0.295word_freq_conference-0.284word_freq_re-0.275word_freq_mail... numeric
@attribute '-0.43char_freq_#-0.327word_freq_address-0.256word_freq_over-0.247word_freq_conference+0.24 capital_run_length_average...' numeric
@attribute 0.407word_freq_conference+0.407char_freq_!+0.387word_freq_project+0.339word_freq_table+0.284word_freq_free... numeric
@attribute -0.326word_freq_mail-0.321char_freq_(-0.31word_freq_internet+0.261char_freq_[-0.26word_freq_free... numeric
@attribute -0.404word_freq_people-0.357word_freq_money-0.298word_freq_email+0.294word_freq_report+0.253word_freq_000... numeric
@attribute '0.45 word_freq_table+0.386word_freq_make-0.315word_freq_all-0.283word_freq_report+0.227word_freq_000...' numeric
@attribute 0.335word_freq_email-0.323word_freq_over-0.269word_freq_mail+0.255word_freq_re+0.249word_freq_data... numeric
@attribute 0.412char_freq_#-0.306word_freq_free+0.261word_freq_data+0.254word_freq_pm+0.218word_freq_all... numeric
@attribute 0.433word_freq_internet-0.293word_freq_order-0.28word_freq_remove-0.279word_freq_mail+0.237char_freq_[... numeric
@attribute -0.493word_freq_credit+0.312word_freq_data-0.297char_freq_(-0.285char_freq_[+0.276word_freq_internet... numeric
@attribute -0.363word_freq_credit-0.3word_freq_free+0.288word_freq_order+0.283word_freq_business-0.282word_freq_data... numeric
@attribute 0.397char_freq_!+0.331word_freq_over-0.318word_freq_000+0.279word_freq_receive-0.268word_freq_credit... numeric
@attribute 0.367word_freq_our-0.297word_freq_order-0.262word_freq_all+0.253word_freq_report+0.244word_freq_email... numeric
@attribute 0.359word_freq_remove-0.343word_freq_our+0.297word_freq_over+0.258capital_run_length_average+0.244word_freq_report... numeric
@attribute -0.431word_freq_pm-0.303word_freq_order-0.285word_freq_free+0.282word_freq_original-0.269word_freq_people... numeric
@attribute -0.518word_freq_will+0.336word_freq_make-0.27word_freq_parts-0.24word_freq_pm-0.209word_freq_cs... numeric
@attribute -0.431word_freq_all-0.265word_freq_business+0.264char_freq_$-0.252word_freq_re+0.242word_freq_pm... numeric
@attribute 0.338word_freq_your+0.272word_freq_george-0.266word_freq_make+0.221word_freq_cs+0.215char_freq_$... numeric
@attribute '-0.431word_freq_original+0.275word_freq_receive-0.255char_freq_$+0.249word_freq_pm+0.23 word_freq_edu...' numeric
@attribute '-0.326word_freq_business+0.29 word_freq_cs-0.284word_freq_email-0.275word_freq_edu+0.234word_freq_85...' numeric
@attribute '-0.433word_freq_business-0.343word_freq_you+0.308word_freq_our+0.27 char_freq_$+0.253word_freq_re...' numeric
@attribute '0.437capital_run_length_total+0.338word_freq_85-0.24word_freq_addresses+0.24 word_freq_business-0.225word_freq_your...' numeric
@attribute '0.389capital_run_length_total-0.274word_freq_85+0.242word_freq_mail-0.241word_freq_650+0.24 word_freq_cs...' numeric
@attribute 0.441word_freq_you-0.361word_freq_receive-0.294word_freq_money+0.276word_freq_make+0.265word_freq_hpl... numeric
@attribute -0.543word_freq_edu+0.383word_freq_cs+0.378word_freq_1999-0.302word_freq_original+0.204word_freq_000... numeric
@attribute 0.551word_freq_your-0.391word_freq_you+0.262word_freq_font-0.26word_freq_receive-0.246char_freq_;... numeric
@attribute 0.508word_freq_font-0.459char_freq_;+0.335word_freq_hpl-0.309word_freq_85-0.202word_freq_your... numeric
@attribute -0.547word_freq_000+0.532word_freq_addresses+0.289char_freq_$-0.215word_freq_order-0.183word_freq_email... numeric
@attribute Class {1,0}
@attribute Cluster {cluster0,cluster1,cluster2}

@data
2531,0.553056,1.242998,0.513989,-0.904614,-0.686113,0.537322,-0.20808,-0.351628,-0.36389,0.362169,-0.122977,-0.00261,-0.003414,-0.006358,0.599495,0.002723,0.455882,0.065995,-0.448749,0.073034,0.08786,-0.077365,0.111936,0.132489,-0.474592,0.018112,0.24724,-0.241104,0.171449,-0.463445,0.00356,-0.064342,-0.161584,0.987502,-0.220416,0.895205,1.167657,-0.268044,-0.40618,1.161815,-0.981973,1.129661,-0.675196,-0.048098,0.276799,-0.054326,-1.085153,0.977375,0,cluster0
2532,-0.511943,0.845151,-0.373315,-0.429091,0.170892,0.38234,0.153599,0.554816,0.100404,0.553311,-0.579794,0.138349,-0.228071,0.056076,-0.109248,-0.289231,-0.460509,0.212804,-0.230457,-0.202916,-0.075361,-0.300833,-0.193391,0.098238,0.57219,-0.231265,-0.000356,-0.446575,-0.231569,0.545078,-0.146201,0.000956,0.207266,0.762345,0.235357,-0.155712,0.150027,-0.791701,0.060322,-0.003269,0.171812,-0.212415,-0.11593,-0.198691,0.441819,0.07818,-0.176311,-0.090402,0,cluster0
2533,-1.321023,-3.219048,-1.08301,-0.45738,-1.276227,-1.075432,1.363577,-1.772993,0.96566,-0.659228,1.212096,0.632557,1.298719,-0.169393,0.473786,-0.784584,0.504364,0.327733,0.093393,0.054015,-0.213303,0.651984,0.536267,-1.291335,1.081437,-0.651877,-1.092113,0.413397,0.778231,0.227478,0.472245,0.528828,1.236283,0.45198,1.23501,-0.314854,0.077604,0.45861,-0.076942,-0.580985,-0.212042,-1.024806,0.788144,0.674188,-0.626493,2.116434,-0.802883,-0.213183,1,cluster2
2534,-1.354329,-3.704176,-1.519828,0.98385,0.200646,2.497799,-1.570389,2.114271,-1.486393,0.388979,0.573459,-0.281626,0.887991,0.529058,0.99262,0.302731,-0.245728,-0.447685,-0.069519,0.096395,-0.25204,-0.410462,-0.005179,0.578814,-0.371451,-0.487535,0.820749,-0.535165,-1.171524,0.895068,0.370163,0.740735,-0.687349,-0.339031,-1.092292,-0.208659,-0.249512,0.167581,-0.100793,0.650842,0.109135,-0.481777,-0.284369,0.00789,-0.23347,0.492536,-0.252052,0.48376,1,cluster2
2535,2.395635,1.386466,-0.746082,0.40619,-0.031367,0.252383,-0.091074,1.165439,0.674847,-0.844148,1.934893,0.751068,-0.98538,-0.977483,-0.075759,0.934386,0.406538,-0.863178,-0.122452,-1.326673,-0.92317,-1.282919,0.583169,0.158577,-0.724404,0.710325,0.701478,-0.311821,0.612736,-0.849464,0.388073,-0.844775,1.019561,1.405108,-1.216771,0.436948,1.353715,0.828183,-0.243497,1.195208,-1.024373,0.669289,-0.572673,0.102879,-1.060355,0.402032,-0.112431,-0.006305,0,cluster0
2536,-1.065246,-1.051403,1.401547,0.164737,-0.11571,-0.124173,0.178023,-1.110902,1.254719,0.03548,1.186126,-0.592395,0.058389,0.673241,0.585749,0.871661,0.025978,-0.186042,0.064798,0.211721,0.731647,0.070938,-0.260489,0.244549,-0.300835,-0.782646,-1.105596,0.466991,0.462329,0.357221,0.786627,-1.249634,-1.114679,0.418611,1.78363,-0.819777,-0.131368,1.132542,0.120315,-0.331222,0.06248,-0.315457,0.416362,-1.310445,-0.523259,2.066106,-0.749022,-0.094114,1,cluster2
2537,0.90224,0.923211,-0.737353,0.025572,-0.541208,0.035061,-0.131853,0.592683,0.52805,0.330561,0.032067,0.455901,-0.357979,-0.444114,-0.534317,-0.035314,-0.226855,0.205355,-0.148666,0.001396,0.394368,-0.163552,-0.39919,0.252174,0.280673,-0.277545,0.145187,-0.083156,-0.237978,0.428051,-0.169869,0.018455,0.154694,-0.477348,-0.003429,-0.223268,-0.188207,-0.633776,0.260422,-0.39168,0.201827,0.223232,0.371431,-0.703591,0.283327,-0.012704,-0.415074,-0.280493,0,cluster0
2538,-0.160634,1.464002,-0.281748,-0.661924,-0.127757,0.282353,0.310506,0.319349,0.234179,0.258659,0.162854,0.05185,0.163989,0.55616,-0.555768,-0.076865,0.051338,0.21164,-0.22265,-0.178698,0.264523,-0.208094,-0.276821,-0.539327,-0.056697,-0.03287,0.113421,0.074044,-0.137909,-0.004674,-0.158905,-0.023067,0.022769,-0.21236,0.165784,-0.222276,-0.040012,-0.45064,-0.366908,0.002926,0.228463,-0.405752,-0.128552,-0.617535,0.157034,-0.039848,-0.018708,-0.0634,0,cluster0
2539,-1.432928,-1.874441,2.416507,0.233846,-0.249793,-0.371703,-0.464296,-1.361833,-1.069264,-2.51737,2.208442,0.629184,0.048996,0.749844,0.135664,-0.466912,-0.96163,0.889315,-0.050404,-1.003301,0.647499,0.594104,0.192064,1.245438,0.63721,-1.121927,0.641237,0.328667,-0.366657,-0.092438,0.995772,-0.196852,-1.324967,1.100499,1.226906,-0.73257,-1.582613,-0.006635,0.42318,0.948454,0.009542,-0.00751,0.016408,1.93613,-0.448544,-0.047739,-0.201102,-0.235871,1,cluster2
2540,-0.622229,0.916306,0.902605,-0.219176,0.714533,0.305394,0.187149,-0.565465,0.231968,-0.26293,0.027217,0.250847,0.258619,0.36389,0.253313,-0.279187,0.081315,-0.166225,-0.027059,-0.140983,-0.344152,0.29775,-0.410183,0.411848,-0.342555,-0.087156,-0.324829,-0.074396,-0.279093,-0.100732,-0.352049,-0.161704,-0.536995,-0.161466,0.229134,-0.041868,0.692961,-0.496572,-0.001739,0.360528,-1.052374,-0.01607,-0.067422,0.727033,0.71555,-1.32275,0.299285,0.503681,0,cluster0
2541,-0.736361,0.36662,1.154629,-0.962538,-0.963764,-0.126202,-0.196439,-0.368709,-1.45612,-0.906631,-0.271716,-0.006873,-0.534917,0.116307,-0.531046,-0.91823,-0.588842,-0.773776,0.764805,-0.288866,-0.420341,1.26337,-0.884084,0.796405,0.05469,0.267392,-0.889048,-0.180383,-0.707755,0.682491,0.262014,-1.08687,1.622094,-1.923155,0.071728,0.947512,1.363136,0.57958,0.904598,1.274679,1.029482,0.15642,-0.223743,0.331987,0.06363,-1.105367,0.324102,0.210534,1,cluster2
2542,1.566296,4.444143,-6.604021,8.722782,-2.658085,-4.553273,-2.225537,-1.167212,2.644665,-6.215629,-4.334215,-2.889841,2.609953,-0.557427,-3.065101,2.988857,-5.533341,0.722192,0.414698,-1.158424,2.50222,-3.516231,-1.391699,-3.36579,-0.682123,-1.744421,1.605631,4.087226,-1.974862,-0.842176,2.082004,-3.09865,0.026276,3.030157,-6.235963,-2.29101,4.945783,1.52477,6.631701,-0.154778,-0.710719,-0.942025,0.436029,1.575493,2.372473,1.424571,-0.463749,1.251333,0,cluster0
2543,-0.820214,-0.069231,0.323611,-1.195446,0.493441,-1.006605,-0.513951,-0.223583,-0.442354,-0.61735,0.155012,0.610408,-0.28611,0.286699,0.192008,-0.168222,-0.330939,0.085794,0.063233,0.115829,-0.237367,0.02939,-0.195346,0.734937,0.035043,-0.225947,-0.42347,1.115762,0.324744,0.397243,0.775689,-0.615742,-0.160169,-0.611586,0.16587,0.657965,-0.212579,-0.147148,0.274782,-0.032202,-0.966118,0.599618,-0.049557,-0.171174,-0.059567,-0.260625,0.817113,0.649469,1,cluster2
2544,-1.51099,-3.446125,-1.11421,0.026503,0.025243,0.502991,0.358286,-0.883251,2.556839,1.854929,-1.0696,-0.579922,-1.063395,-1.128351,0.337831,-1.509277,-0.173978,0.065162,0.605321,-0.201195,-0.840261,-0.052739,0.283649,0.040451,0.432141,-0.655909,0.831242,-0.204462,-0.393933,0.336911,0.715701,0.070273,-0.238228,0.162176,-0.178464,-0.103584,-0.191521,0.08088,0.23671,0.316111,-0.250706,0.676132,0.27057,0.282959,-0.186301,-0.25367,-0.014397,-0.041836,1,cluster2
2545,-1.49796,-3.509649,-0.131051,0.579646,0.219973,0.39162,0.216196,-0.694537,1.898101,1.220749,0.160945,-1.474069,-0.232744,0.840133,0.761902,1.858948,1.179483,-0.463019,-0.095108,1.55309,0.702896,-1.639519,0.137986,0.457692,0.414936,0.329902,-0.919572,-0.374072,-2.50415,1.731292,1.267814,0.935285,-0.327429,0.709537,-1.8332,0.106183,-0.028033,0.588866,-1.515331,0.196025,1.409598,-0.421097,-0.569906,0.827163,-0.395669,-0.254461,0.379994,-0.230284,1,cluster2
2546,-0.443359,1.765075,0.23973,0.474155,1.044,0.226489,0.544645,-1.223873,-0.837508,0.274889,-0.317889,0.657281,0.180753,0.256587,0.74205,-0.41981,0.36141,-0.668916,-0.188351,0.080677,-0.876021,-0.027104,-0.405531,0.155567,-0.253886,0.507512,0.560536,-0.254293,-0.005747,0.112697,-0.364283,-0.261152,-0.58928,-0.207965,-0.416197,0.005518,0.15913,-0.492318,0.227058,-0.752733,0.236153,0.227529,-0.402916,-0.093757,-0.960512,-0.298508,-0.193435,-0.058001,0,cluster0
2547,-1.048217,-1.767924,-0.31101,-0.159575,-0.432624,0.143545,0.086876,0.223586,0.099522,0.350017,0.11191,-0.658145,-0.292614,-0.215401,1.054143,-0.67172,0.615679,-0.929438,1.276384,-0.12808,-0.104305,0.181853,0.144501,-0.007704,-0.817951,-0.503167,-0.263092,1.075167,-1.745305,0.387895,1.259224,0.870569,-2.111111,-0.322165,-0.846597,-0.718173,0.564822,0.921067,-1.171657,0.633081,0.277068,-0.699661,-0.671803,0.309731,0.079163,0.487389,0.321403,-1.018303,1,cluster2
2548,-1.210999,-0.551631,2.603792,-1.545438,1.654569,-1.406847,1.262002,-0.35745,-2.4142,-4.122623,-0.510514,-6.179076,-3.529648,-3.675898,-1.306576,2.724545,0.764094,4.520302,-0.254299,1.843472,-1.001609,-1.674632,5.608964,-5.176453,3.185064,-3.5502,-1.253849,-6.126698,1.758339,2.65881,-6.135453,-2.182677,-0.91704,-3.923248,-5.868037,-0.772774,0.774593,0.921499,-4.228172,-3.133962,-1.71706,0.555123,-0.856099,-0.009715,-0.192681,0.406409,-0.549626,0.711622,1,cluster2
2549,-0.280723,0.535231,-1.107328,-0.086984,0.519341,0.445812,-0.352992,0.513615,-0.178734,-0.191426,-0.597027,-0.318975,-0.315054,1.308963,-0.274859,-0.406759,1.177076,0.848732,-0.277506,-0.184542,-0.026258,0.386327,-0.033525,-0.111529,0.38562,0.370431,-1.809155,-0.997452,-0.040155,-1.332181,0.314846,0.337935,0.160832,0.384882,-0.902208,-0.006614,-0.113045,-0.213164,0.366088,-0.624341,-0.080041,-0.28808,0.118709,-0.241849,0.676113,-0.370031,-0.040442,-0.531156,1,cluster2
2550,-0.122616,2.122428,-1.121878,-0.606271,-0.602572,0.734631,0.72385,1.644966,0.505698,-0.049133,-0.689373,-1.753517,-1.578922,5.089283,-1.3467,-1.618156,1.56537,0.468858,-0.225571,-1.308461,-0.04777,-1.01324,0.653902,-1.777699,-0.77763,-0.053985,2.3735,2.449262,-0.472674,3.003645,-2.75152,-0.476218,0.83552,0.340693,2.213067,0.73047,-0.834952,0.762117,-0.64672,0.131186,-0.351303,-0.221796,-0.102171,0.21106,-0.456262,-0.337725,0.065309,-0.197676,0,cluster0
2551,1.184455,2.195616,-1.923175,3.228922,-1.129704,-0.826621,-1.005625,1.489964,0.863832,-1.277836,0.572341,0.007041,-1.279917,-1.236177,0.805041,0.578774,0.258956,0.774239,0.287552,0.86698,0.975116,1.129589,0.133949,1.936816,1.183232,-0.598436,-1.036858,-0.390007,0.488571,0.251517,-0.127544,0.149215,-0.822164,-0.363622,1.749043,1.015751,-1.288655,-0.202466,-0.800376,0.238062,-0.167613,-0.034215,0.171184,-0.419425,-1.150695,-0.73896,0.242846,-0.340517,0,cluster0
2552,0.461336,2.156573,-2.781661,3.780656,-0.07442,-2.219849,-2.649519,0.19878,1.445237,-1.785495,-1.890638,-1.698026,-0.320852,-0.334945,-0.110013,-0.096753,-0.422333,0.979428,0.864246,-0.373573,1.395034,1.482463,0.450503,1.569956,-0.442196,-0.707926,-1.175587,-0.56236,0.806426,-0.629923,0.034574,0.564383,0.131501,-0.345243,-0.220379,-0.016159,-0.029672,-0.006319,-0.829983,0.070392,-0.896892,-0.935474,-0.578002,-0.272464,-0.154488,-1.217666,-1.758609,-0.73367,0,cluster0
2553,0.926628,1.364556,0.060318,-0.473512,0.240664,0.287009,0.248908,0.627539,0.255982,0.187568,0.489518,0.550791,-0.281949,-0.378493,0.007691,0.0118,0.27477,-0.10762,-0.121574,0.255396,-0.016261,-0.008617,-0.337403,0.092991,0.165183,0.021447,0.302418,0.078274,-0.035995,0.263683,-0.169287,-0.135333,-0.018696,-0.130848,-0.21084,-0.292886,0.134284,-0.4912,-0.044876,-0.050104,0.260901,-0.008577,0.380223,-0.729081,0.241209,-0.056745,-0.317457,0.018829,0,cluster0
2554,-0.73167,0.043021,0.580599,-0.251116,0.174817,0.569698,-0.050588,-0.071787,-0.415519,-0.809172,1.200508,-0.181877,0.130318,0.192555,0.52459,0.02407,-0.324665,-0.060902,0.005688,-0.202842,0.560711,-0.280102,0.238026,0.17286,-0.134018,-0.782013,0.699658,-0.151862,0.632112,-0.247375,0.333765,0.3128,0.381376,-0.27657,0.397321,0.099367,0.335834,-0.25803,0.10459,-0.328883,0.025608,0.07238,0.682817,0.052132,0.16295,-0.208334,0.14392,-0.339307,1,cluster2
2555,-0.958241,-0.320414,1.674413,-0.591742,0.16694,-1.131732,0.468603,0.257373,-1.353631,-1.249481,-0.076691,-0.774729,-0.548075,-0.616145,-0.982195,-0.734759,-0.37999,0.819561,-0.312741,-0.424287,-0.008897,0.273474,0.375176,0.331702,0.183879,0.35289,0.294665,-0.985503,-1.024035,0.438847,-0.126125,-0.45559,-0.536927,-0.02724,-0.267632,-0.575165,-0.155182,-0.48424,-0.43963,0.468843,-0.494041,-0.173133,0.030453,0.532947,-0.208543,0.479666,-0.449388,0.128388,1,cluster2
2556,-0.2372,2.11164,-0.588324,0.867331,1.120768,-0.05685,0.65652,-1.39075,-1.983027,1.707219,0.222805,0.157807,-0.201008,0.044915,0.229624,-0.114626,0.232316,-0.214983,-0.124711,0.191998,-0.387978,-0.034571,0.086722,-0.140594,0.096111,0.48474,0.475388,0.008372,0.252528,0.106917,0.092093,-0.378231,0.324461,-0.008963,-0.444473,-0.586749,-0.579683,0.340224,-0.640591,0.713453,0.270248,-0.073057,0.826391,-0.831638,0.909078,0.298824,0.483175,0.139748,0,cluster0
2557,-0.468714,1.706254,0.187457,-1.169576,1.101337,0.918242,0.889991,1.595876,-0.598803,-0.099291,0.607175,-2.165196,3.577312,-2.174053,2.183738,-4.706541,1.006895,-1.432738,1.810205,-0.403582,5.111579,-3.583776,0.372473,0.339533,2.696109,1.91541,-0.414694,0.307591,0.810586,-0.156727,-0.251673,-0.468072,0.40252,-0.301028,-0.082804,-0.879536,-0.859217,1.295121,0.578616,0.26289,-0.673532,0.483581,-0.959991,0.866483,-0.277322,-0.051424,0.050555,0.01258,0,cluster0
2558,-0.398513,0.011451,-0.460701,-0.196053,0.233178,-0.645291,0.321557,-0.329844,-0.019007,-0.025238,0.100395,-0.17853,0.148109,0.755348,0.178746,0.214753,-0.538625,-0.057065,0.110306,-0.259794,0.0909,-0.175423,-0.877017,-0.331857,-0.130914,-0.035399,-0.553693,-0.125455,0.012492,-0.184829,0.890561,0.04064,-1.228502,-0.614264,0.485186,0.720213,0.709704,0.967011,-0.232594,-0.115134,-0.298893,-0.932795,-0.095033,-0.116007,0.042202,1.589463,0.552891,-0.423831,0,cluster0
2559,-1.31233,-2.465819,1.629366,-0.261585,-0.727896,-1.693473,0.631048,-0.178306,-1.392974,-0.851629,-1.396714,1.341065,-1.38615,-0.74987,-1.735049,-1.071224,-0.593673,0.107624,0.317127,-0.884858,1.587382,0.782065,0.279213,0.422725,-1.010273,0.55674,0.154568,0.967956,-0.769667,0.091295,1.905876,-0.747828,1.083492,-1.728639,-0.222742,0.711296,-1.344405,0.529016,0.085915,-1.016253,-2.163238,1.012525,-0.588653,-0.51697,-0.377497,-0.31538,0.424609,0.958698,1,cluster2
2560,-0.588079,1.74348,1.64614,1.292534,1.672863,0.457144,0.771801,-2.473428,0.557465,-3.13215,-2.553687,2.093522,1.266915,0.486081,3.046259,-0.327934,1.248553,-1.857645,-0.415839,0.291475,-3.706792,0.613948,-1.545396,0.529313,-1.15702,1.846183,2.03577,-1.081235,0.436872,0.11226,-0.351783,-0.570174,-0.068734,-0.53134,-0.547928,-1.575527,-1.908583,1.337293,-0.791502,-0.971883,0.571131,2.189745,-1.098735,1.791313,0.661158,-0.601283,0.298658,0.327146,0,cluster1
2561,1.943351,-0.251968,0.242337,0.491168,0.229289,0.028326,-0.099895,-0.000263,-0.562535,0.459784,2.965106,0.149092,-0.628412,0.169244,0.352815,0.590207,-0.339195,0.191158,-0.192318,-0.053923,0.251371,-0.043682,-0.511729,-0.224553,-0.392243,-0.6105,0.89538,0.056461,1.303591,-0.672977,0.964343,-0.166638,1.085344,0.662786,0.579936,-0.553871,0.47393,1.267082,-1.141728,0.350829,-0.540291,0.878535,0.128684,0.039661,0.776425,1.257263,-1.38852,-0.057249,0,cluster0
2562,-0.796112,0.656991,1.674309,0.58121,-0.059435,-0.01173,-0.218851,-1.900035,1.13415,-0.79558,0.328904,1.603579,1.294153,0.846695,0.400634,-0.67048,0.408647,-0.537984,-0.528739,-0.261584,-1.279437,0.337519,-0.760902,0.328559,-0.291146,0.099169,0.373069,-0.482867,-0.198238,-0.107416,-0.53781,-0.205808,-0.013228,-0.918991,0.110218,-2.175117,-0.069956,-0.5781,-0.848164,-0.385065,-0.333927,0.981232,-1.102045,1.390344,0.668285,-1.153059,0.314765,0.445007,0,cluster0
2563,0.052187,1.426645,-0.456808,0.503677,-0.122322,0.485812,-0.277067,0.42809,0.792556,0.45374,-0.018542,0.494205,-0.656106,-1.460144,-0.915072,-0.318136,-0.04056,0.176332,0.337266,-0.051586,0.744175,0.309991,-0.328566,0.754738,-0.901761,-0.517445,0.187264,0.511686,0.255792,0.299663,-1.030843,0.67299,-0.204187,-0.56436,-0.402085,0.072259,-0.217219,-0.370019,0.265705,-0.350898,0.442569,-0.290125,-0.604402,-0.335572,0.85178,0.898648,-0.412522,-0.009954,0,cluster0
2564,-1.070996,-0.679785,1.44506,0.614729,1.180735,-1.645225,0.51029,0.894769,-0.650811,0.180703,-1.966201,2.748114,-0.104436,-0.161992,1.282904,0.153364,0.821629,-0.766368,-1.52086,-0.007952,0.062767,-1.064275,0.791986,-2.257679,-1.701321,-0.872383,-2.239954,-0.28714,3.370653,2.12363,0.498229,1.110324,0.174069,0.744369,1.361043,-1.015599,1.142764,-1.860246,1.158403,2.542402,0.277234,-0.787911,-0.683142,3.067191,0.227085,-2.260988,0.189188,0.464002,1,cluster2
2565,-0.099695,-0.044633,-0.22667,0.207654,0.655828,1.95035,-0.632214,0.13144,0.129231,0.683654,-0.544326,0.214021,-0.943536,-1.65064,-1.106693,-1.064369,-0.485382,0.014948,0.825946,-0.702477,0.862568,0.615694,-0.253068,0.678137,-2.983816,-1.146708,0.192484,0.848666,1.703342,-0.237952,-1.526593,1.173392,0.64901,-0.549018,-1.807383,0.378552,-0.725365,-0.213817,-0.280567,0.520081,0.06143,-1.014831,-1.265791,-0.352299,-0.084641,1.130924,-0.079139,-0.225836,0,cluster0
2566,-0.568333,1.041568,0.766276,-0.293002,0.653081,0.33441,0.211667,-0.365241,0.177019,-0.159824,-0.004153,0.197921,0.223207,0.290902,0.203761,-0.221956,0.065044,-0.134201,-0.029742,-0.10928,-0.248511,0.237795,-0.358153,0.332323,-0.271027,-0.073619,-0.265861,-0.057838,-0.234711,-0.087575,-0.288859,-0.138548,-0.493199,-0.135249,0.162167,0.019143,0.624605,-0.516012,-0.021132,0.336412,-0.832583,-0.055099,0.00794,0.453313,0.621736,-1.074275,0.235796,0.44078,1,cluster2
2567,0.774837,-0.722635,0.392934,0.100815,0.078524,-0.206855,0.392142,0.333752,0.44156,-0.129028,0.997836,-0.526458,-0.178675,1.007675,0.340059,-0.676031,-0.105648,0.117354,0.380468,-0.472591,-0.603196,0.155889,-0.537057,-0.383177,-0.010872,-0.452493,0.743077,0.065468,0.733282,-0.209207,-0.550836,0.362955,-0.186252,0.451124,0.821373,0.487174,0.159931,0.913702,0.560973,0.002144,-0.387084,0.218931,0.511961,-0.254512,0.053022,-0.441151,-0.076293,-0.102796,0,cluster0
2568,-0.516295,1.057672,0.379849,-0.436181,0.253359,0.567493,0.169138,-0.106132,-0.201642,-0.034216,-0.031859,0.224661,-0.104931,0.077641,-0.071216,-0.185599,-0.281628,-0.202468,0.31724,0.049183,0.11631,0.359229,-0.131124,0.348877,-0.129413,-0.317306,-0.17907,0.25371,0.246621,0.095953,-0.11205,-0.167375,-0.372539,-0.163317,-0.239145,0.441048,-0.020283,-0.174228,0.133399,0.302788,0.126589,-0.085247,0.054276,-0.297014,0.039186,-0.122182,-0.013007,0.11235,0,cluster0
2569,0.759099,0.55334,-0.011935,0.23881,-0.658777,0.026095,-0.291368,-0.201404,0.59965,0.056598,0.055849,0.113594,-0.353789,-0.70118,-0.435036,0.08179,0.027964,-0.305553,0.444567,-0.505543,-0.02189,0.312508,-0.196431,0.786294,-0.265085,0.385971,-0.208653,-0.054853,0.32948,0.32988,-0.24893,0.127493,0.178146,-0.752556,-0.064154,0.591387,-0.092229,0.125592,0.063227,0.218567,0.167382,-0.335901,0.046089,0.262403,-0.008903,0.514303,-0.223862,0.000902,0,cluster0
