@relation krkopt_clustered

@attribute Instance_number numeric
@attribute whitekingfile {a,b,c,d}
@attribute whitekingrank numeric
@attribute whiterookfile {b,c,d,e,f,g,h,a}
@attribute whiterookrank numeric
@attribute blackkingfile {c,d,e,f,g,h,a,b}
@attribute blackkingrank numeric
@attribute optimalwindepth {draw,zero,one,two,three,four,five,six,seven,eight,nine,ten,eleven,twelve,thirteen,fourteen,fifteen,sixteen}
@attribute Cluster {cluster0,cluster1,cluster2,cluster3}

@data
24360,d,1,b,2,c,7,fourteen,cluster0
24361,d,1,b,2,c,8,fourteen,cluster0
24362,d,1,b,2,d,3,fourteen,cluster3
24363,d,1,b,2,d,7,fourteen,cluster3
24364,d,1,b,2,d,8,fourteen,cluster3
24365,d,1,b,2,e,3,fourteen,cluster0
24366,d,1,b,2,e,5,fourteen,cluster0
24367,d,1,b,2,e,7,fourteen,cluster0
24368,d,1,b,2,e,8,fourteen,cluster0
24369,d,1,b,2,f,3,fourteen,cluster0
24370,d,1,b,2,f,7,fourteen,cluster0
24371,d,1,b,2,f,8,fourteen,cluster0
24372,d,1,b,2,g,3,fourteen,cluster0
24373,d,1,b,2,g,4,fourteen,cluster0
24374,d,1,b,2,g,5,fourteen,cluster0
24375,d,1,b,2,g,6,fourteen,cluster0
24376,d,1,b,2,g,7,fourteen,cluster0
24377,d,1,b,2,g,8,fourteen,cluster0
24378,d,1,b,3,c,6,fourteen,cluster0
24379,d,1,b,3,c,7,fourteen,cluster0
24380,d,1,b,3,c,8,fourteen,cluster0
24381,d,1,b,3,d,6,fourteen,cluster3
24382,d,1,b,3,d,7,fourteen,cluster3
24383,d,1,b,3,d,8,fourteen,cluster3
24384,d,1,b,3,e,3,fourteen,cluster3
24385,d,1,b,3,e,4,fourteen,cluster0
24386,d,1,b,3,e,5,fourteen,cluster0
24387,d,1,b,3,e,6,fourteen,cluster0
24388,d,1,b,3,e,7,fourteen,cluster0
24389,d,1,b,3,e,8,fourteen,cluster0
24390,d,1,b,3,f,3,fourteen,cluster3
24391,d,1,b,3,f,4,fourteen,cluster0
24392,d,1,b,3,f,5,fourteen,cluster0
24393,d,1,b,3,f,6,fourteen,cluster0
24394,d,1,b,3,f,7,fourteen,cluster0
24395,d,1,b,3,f,8,fourteen,cluster0
24396,d,1,b,3,g,3,fourteen,cluster0
24397,d,1,b,3,g,4,fourteen,cluster0
24398,d,1,b,3,g,5,fourteen,cluster0
24399,d,1,b,4,b,7,fourteen,cluster0
24400,d,1,b,4,c,7,fourteen,cluster0
24401,d,1,b,4,c,8,fourteen,cluster0
24402,d,1,b,4,d,7,fourteen,cluster3
24403,d,1,b,4,d,8,fourteen,cluster3
24404,d,1,b,4,e,4,fourteen,cluster3
24405,d,1,b,4,e,5,fourteen,cluster3
24406,d,1,b,4,e,6,fourteen,cluster0
24407,d,1,b,4,e,7,fourteen,cluster0
24408,d,1,b,4,e,8,fourteen,cluster0
24409,d,1,b,4,f,4,fourteen,cluster3
24410,d,1,b,4,f,5,fourteen,cluster3
24411,d,1,b,4,f,6,fourteen,cluster0
24412,d,1,b,4,f,7,fourteen,cluster0
24413,d,1,b,4,f,8,fourteen,cluster0
24414,d,1,b,4,g,4,fourteen,cluster0
24415,d,1,b,4,g,5,fourteen,cluster0
24416,d,1,b,4,g,6,fourteen,cluster0
24417,d,1,b,4,g,7,fourteen,cluster0
24418,d,1,b,4,h,4,fourteen,cluster2
24419,d,1,b,4,h,5,fourteen,cluster2
24420,d,1,b,4,h,6,fourteen,cluster2
24421,d,1,b,5,b,2,fourteen,cluster3
24422,d,1,b,5,b,3,fourteen,cluster3
24423,d,1,b,5,b,7,fourteen,cluster3
24424,d,1,b,5,b,8,fourteen,cluster3
24425,d,1,b,5,c,3,fourteen,cluster3
24426,d,1,b,5,c,7,fourteen,cluster3
24427,d,1,b,5,c,8,fourteen,cluster3
24428,d,1,b,5,d,3,fourteen,cluster3
24429,d,1,b,5,d,4,fourteen,cluster3
24430,d,1,b,5,d,5,fourteen,cluster3
24431,d,1,b,5,d,6,fourteen,cluster3
24432,d,1,b,5,d,7,fourteen,cluster3
24433,d,1,b,5,d,8,fourteen,cluster3
24434,d,1,b,5,e,5,fourteen,cluster3
24435,d,1,b,5,e,6,fourteen,cluster3
24436,d,1,b,5,e,7,fourteen,cluster3
24437,d,1,b,5,e,8,fourteen,cluster3
24438,d,1,b,6,b,2,fourteen,cluster3
24439,d,1,b,6,b,3,fourteen,cluster3
24440,d,1,b,6,f,3,fourteen,cluster3
24441,d,1,b,6,g,3,fourteen,cluster0
24442,d,1,b,6,g,4,fourteen,cluster0
24443,d,1,b,6,g,5,fourteen,cluster0
24444,d,1,b,6,g,6,fourteen,cluster0
24445,d,1,b,6,h,4,fourteen,cluster2
24446,d,1,b,6,h,5,fourteen,cluster2
24447,d,1,b,6,h,6,fourteen,cluster2
24448,d,1,b,7,b,3,fourteen,cluster3
24449,d,1,b,7,b,4,fourteen,cluster3
24450,d,1,b,7,f,3,fourteen,cluster3
24451,d,1,b,7,g,3,fourteen,cluster0
24452,d,1,b,7,g,4,fourteen,cluster0
24453,d,1,b,7,g,5,fourteen,cluster0
24454,d,1,b,7,g,6,fourteen,cluster0
24455,d,1,b,7,g,7,fourteen,cluster0
24456,d,1,b,7,h,5,fourteen,cluster2
24457,d,1,b,7,h,6,fourteen,cluster2
24458,d,1,b,7,h,7,fourteen,cluster2
24459,d,1,b,8,b,3,fourteen,cluster3
24460,d,1,b,8,b,4,fourteen,cluster3
24461,d,1,b,8,b,5,fourteen,cluster3
24462,d,1,b,8,c,3,fourteen,cluster3
24463,d,1,b,8,c,4,fourteen,cluster3
24464,d,1,b,8,d,3,fourteen,cluster3
24465,d,1,b,8,d,4,fourteen,cluster3
24466,d,1,b,8,e,3,fourteen,cluster3
24467,d,1,b,8,e,4,fourteen,cluster3
24468,d,1,b,8,e,8,fourteen,cluster3
24469,d,1,b,8,f,3,fourteen,cluster3
24470,d,1,b,8,f,4,fourteen,cluster3
24471,d,1,b,8,f,5,fourteen,cluster3
24472,d,1,b,8,f,6,fourteen,cluster3
24473,d,1,b,8,f,7,fourteen,cluster3
24474,d,1,b,8,f,8,fourteen,cluster3
24475,d,1,b,8,g,3,fourteen,cluster0
24476,d,1,b,8,g,4,fourteen,cluster0
24477,d,1,b,8,g,5,fourteen,cluster0
24478,d,1,b,8,g,6,fourteen,cluster0
24479,d,1,b,8,g,7,fourteen,cluster0
24480,d,1,b,8,g,8,fourteen,cluster0
24481,d,1,c,1,c,3,fourteen,cluster0
24482,d,1,c,1,c,7,fourteen,cluster0
24483,d,1,c,1,c,8,fourteen,cluster0
24484,d,1,c,1,d,7,fourteen,cluster3
24485,d,1,c,1,d,8,fourteen,cluster3
24486,d,1,c,1,e,7,fourteen,cluster0
24487,d,1,c,1,e,8,fourteen,cluster0
24488,d,1,c,1,f,7,fourteen,cluster0
24489,d,1,c,1,f,8,fourteen,cluster0
24490,d,1,c,1,g,3,fourteen,cluster0
24491,d,1,c,1,g,4,fourteen,cluster0
24492,d,1,c,1,g,5,fourteen,cluster0
24493,d,1,c,1,g,6,fourteen,cluster0
24494,d,1,c,1,g,7,fourteen,cluster0
24495,d,1,c,1,g,8,fourteen,cluster0
24496,d,1,c,1,h,4,fourteen,cluster2
24497,d,1,c,1,h,5,fourteen,cluster2
24498,d,1,c,1,h,6,fourteen,cluster2
24499,d,1,c,1,h,7,fourteen,cluster2
24500,d,1,c,1,h,8,fourteen,cluster2
24501,d,1,c,2,c,3,fourteen,cluster0
24502,d,1,c,2,c,4,fourteen,cluster0
24503,d,1,c,2,c,5,fourteen,cluster0
24504,d,1,c,2,c,6,fourteen,cluster0
24505,d,1,c,2,c,7,fourteen,cluster0
24506,d,1,c,2,c,8,fourteen,cluster0
24507,d,1,c,2,d,7,fourteen,cluster3
24508,d,1,c,2,d,8,fourteen,cluster3
24509,d,1,c,2,e,7,fourteen,cluster0
24510,d,1,c,2,e,8,fourteen,cluster0
24511,d,1,c,2,f,7,fourteen,cluster0
24512,d,1,c,2,f,8,fourteen,cluster0
24513,d,1,c,2,g,3,fourteen,cluster0
24514,d,1,c,2,g,4,fourteen,cluster0
24515,d,1,c,2,g,5,fourteen,cluster0
24516,d,1,c,2,g,6,fourteen,cluster0
24517,d,1,c,2,g,7,fourteen,cluster0
24518,d,1,c,2,g,8,fourteen,cluster0
24519,d,1,c,3,c,5,fourteen,cluster0
24520,d,1,c,3,c,6,fourteen,cluster0
24521,d,1,c,3,c,7,fourteen,cluster0
24522,d,1,c,3,c,8,fourteen,cluster0
24523,d,1,c,3,d,5,fourteen,cluster3
24524,d,1,c,3,d,6,fourteen,cluster3
24525,d,1,c,3,d,7,fourteen,cluster3
24526,d,1,c,3,d,8,fourteen,cluster3
24527,d,1,c,3,e,3,fourteen,cluster3
24528,d,1,c,3,e,4,fourteen,cluster0
24529,d,1,c,3,e,5,fourteen,cluster0
24530,d,1,c,3,e,6,fourteen,cluster0
24531,d,1,c,3,e,7,fourteen,cluster0
24532,d,1,c,3,e,8,fourteen,cluster0
24533,d,1,c,3,f,3,fourteen,cluster3
24534,d,1,c,3,f,4,fourteen,cluster0
24535,d,1,c,3,f,5,fourteen,cluster0
24536,d,1,c,3,f,6,fourteen,cluster0
24537,d,1,c,3,f,7,fourteen,cluster0
24538,d,1,c,3,f,8,fourteen,cluster0
24539,d,1,c,3,g,3,fourteen,cluster0
24540,d,1,c,3,g,4,fourteen,cluster0
24541,d,1,c,3,g,5,fourteen,cluster0
24542,d,1,c,4,c,7,fourteen,cluster0
24543,d,1,c,4,c,8,fourteen,cluster0
24544,d,1,c,4,d,7,fourteen,cluster3
24545,d,1,c,4,d,8,fourteen,cluster3
24546,d,1,c,4,e,7,fourteen,cluster0
24547,d,1,c,4,e,8,fourteen,cluster0
24548,d,1,c,4,f,4,fourteen,cluster3
24549,d,1,c,4,f,5,fourteen,cluster3
24550,d,1,c,4,f,6,fourteen,cluster0
24551,d,1,c,4,f,7,fourteen,cluster0
24552,d,1,c,4,f,8,fourteen,cluster0
24553,d,1,c,4,g,4,fourteen,cluster0
24554,d,1,c,4,g,5,fourteen,cluster0
24555,d,1,c,4,g,6,fourteen,cluster0
24556,d,1,c,4,g,7,fourteen,cluster0
24557,d,1,c,4,h,4,fourteen,cluster2
24558,d,1,c,4,h,5,fourteen,cluster2
24559,d,1,c,4,h,6,fourteen,cluster2
24560,d,1,c,5,c,3,fourteen,cluster3
24561,d,1,c,5,c,7,fourteen,cluster3
24562,d,1,c,5,c,8,fourteen,cluster3
24563,d,1,c,5,d,7,fourteen,cluster3
24564,d,1,c,5,d,8,fourteen,cluster3
24565,d,1,c,5,e,3,fourteen,cluster3
24566,d,1,c,5,e,4,fourteen,cluster3
24567,d,1,c,5,e,5,fourteen,cluster3
24568,d,1,c,5,e,6,fourteen,cluster3
24569,d,1,c,5,e,7,fourteen,cluster3
24570,d,1,c,5,e,8,fourteen,cluster3
24571,d,1,c,5,f,5,fourteen,cluster3
24572,d,1,c,5,f,6,fourteen,cluster3
24573,d,1,c,5,f,7,fourteen,cluster3
24574,d,1,c,5,f,8,fourteen,cluster3
24575,d,1,c,5,g,5,fourteen,cluster0
24576,d,1,c,5,g,6,fourteen,cluster0
24577,d,1,c,5,g,7,fourteen,cluster0
24578,d,1,c,5,g,8,fourteen,cluster0
24579,d,1,c,6,g,3,fourteen,cluster0
24580,d,1,c,6,h,4,fourteen,cluster2
24581,d,1,c,6,h,5,fourteen,cluster2
24582,d,1,c,6,h,6,fourteen,cluster2
24583,d,1,c,7,g,3,fourteen,cluster0
24584,d,1,c,7,g,4,fourteen,cluster0
24585,d,1,c,7,h,5,fourteen,cluster2
24586,d,1,c,7,h,6,fourteen,cluster2
24587,d,1,c,7,h,7,fourteen,cluster2
24588,d,1,c,8,c,3,fourteen,cluster3
24589,d,1,c,8,d,3,fourteen,cluster3
24590,d,1,c,8,e,3,fourteen,cluster3
24591,d,1,c,8,f,3,fourteen,cluster3
24592,d,1,c,8,f,8,fourteen,cluster3
24593,d,1,c,8,g,3,fourteen,cluster0
24594,d,1,c,8,g,4,fourteen,cluster0
24595,d,1,c,8,g,5,fourteen,cluster0
24596,d,1,c,8,g,6,fourteen,cluster0
24597,d,1,c,8,g,7,fourteen,cluster0
24598,d,1,c,8,g,8,fourteen,cluster0
24599,d,1,d,2,d,3,fourteen,cluster3
24600,d,1,d,2,d,4,fourteen,cluster3
24601,d,1,d,2,d,5,fourteen,cluster3
24602,d,1,d,2,d,6,fourteen,cluster3
24603,d,1,d,2,e,3,fourteen,cluster0
24604,d,1,d,2,e,4,fourteen,cluster0
24605,d,1,d,2,e,5,fourteen,cluster0
24606,d,1,d,2,e,6,fourteen,cluster0
24607,d,1,d,2,f,2,fourteen,cluster0
24608,d,1,d,2,f,3,fourteen,cluster0
24609,d,1,d,2,f,4,fourteen,cluster0
24610,d,1,d,2,f,5,fourteen,cluster0
24611,d,1,d,2,f,6,fourteen,cluster0
24612,d,1,d,2,g,3,fourteen,cluster0
24613,d,1,d,2,g,4,fourteen,cluster0
24614,d,1,d,2,g,5,fourteen,cluster0
24615,d,1,d,2,g,6,fourteen,cluster0
24616,d,1,d,3,d,5,fourteen,cluster3
24617,d,1,d,3,d,6,fourteen,cluster3
24618,d,1,d,3,e,5,fourteen,cluster0
24619,d,1,d,3,e,6,fourteen,cluster0
24620,d,1,d,3,f,3,fourteen,cluster3
24621,d,1,d,3,f,4,fourteen,cluster0
24622,d,1,d,3,f,5,fourteen,cluster0
24623,d,1,d,3,f,6,fourteen,cluster0
24624,d,1,d,3,g,3,fourteen,cluster0
24625,d,1,d,3,g,4,fourteen,cluster0
24626,d,1,d,3,g,5,fourteen,cluster0
24627,d,1,d,5,d,3,fourteen,cluster3
24628,d,1,d,5,d,7,fourteen,cluster3
24629,d,1,d,5,d,8,fourteen,cluster3
24630,d,1,d,5,e,7,fourteen,cluster3
24631,d,1,d,5,e,8,fourteen,cluster3
24632,d,1,d,5,f,2,fourteen,cluster3
24633,d,1,d,5,f,3,fourteen,cluster3
24634,d,1,d,5,f,4,fourteen,cluster3
24635,d,1,d,5,f,5,fourteen,cluster3
24636,d,1,d,5,f,6,fourteen,cluster3
24637,d,1,d,5,f,7,fourteen,cluster3
24638,d,1,d,5,f,8,fourteen,cluster3
24639,d,1,d,5,g,5,fourteen,cluster0
24640,d,1,d,5,g,6,fourteen,cluster0
24641,d,1,d,5,g,7,fourteen,cluster0
24642,d,1,d,5,g,8,fourteen,cluster0
24643,d,1,d,6,f,2,fourteen,cluster3
24644,d,1,d,6,g,3,fourteen,cluster0
24645,d,1,d,6,h,4,fourteen,cluster2
24646,d,1,d,6,h,5,fourteen,cluster2
24647,d,1,d,6,h,6,fourteen,cluster2
24648,d,1,d,7,d,3,fourteen,cluster3
24649,d,1,d,7,d,4,fourteen,cluster3
24650,d,1,d,7,e,3,fourteen,cluster3
24651,d,1,d,7,e,4,fourteen,cluster3
24652,d,1,d,7,f,2,fourteen,cluster3
24653,d,1,d,7,f,3,fourteen,cluster3
24654,d,1,d,7,f,4,fourteen,cluster3
24655,d,1,d,7,g,3,fourteen,cluster0
24656,d,1,d,7,g,4,fourteen,cluster0
24657,d,1,d,7,g,5,fourteen,cluster0
24658,d,1,d,7,g,6,fourteen,cluster0
24659,d,1,d,7,g,7,fourteen,cluster0
24660,d,1,d,7,h,5,fourteen,cluster2
24661,d,1,d,7,h,6,fourteen,cluster2
24662,d,1,d,7,h,7,fourteen,cluster2
24663,d,1,d,8,d,3,fourteen,cluster3
24664,d,1,d,8,d,4,fourteen,cluster3
24665,d,1,d,8,d,5,fourteen,cluster3
24666,d,1,d,8,d,6,fourteen,cluster3
24667,d,1,d,8,e,3,fourteen,cluster3
24668,d,1,d,8,e,4,fourteen,cluster3
24669,d,1,d,8,e,5,fourteen,cluster3
24670,d,1,d,8,e,6,fourteen,cluster3
24671,d,1,d,8,f,2,fourteen,cluster3
24672,d,1,d,8,f,3,fourteen,cluster3
24673,d,1,d,8,f,4,fourteen,cluster3
24674,d,1,d,8,f,5,fourteen,cluster3
24675,d,1,d,8,f,6,fourteen,cluster3
24676,d,1,d,8,f,7,fourteen,cluster3
24677,d,1,d,8,f,8,fourteen,cluster3
24678,d,1,d,8,g,3,fourteen,cluster0
24679,d,1,d,8,g,4,fourteen,cluster0
24680,d,1,d,8,g,5,fourteen,cluster0
24681,d,1,d,8,g,6,fourteen,cluster0
24682,d,1,d,8,g,7,fourteen,cluster0
24683,d,1,d,8,g,8,fourteen,cluster0
24684,d,1,e,1,b,3,fourteen,cluster0
24685,d,1,e,1,b,4,fourteen,cluster0
24686,d,1,e,1,b,5,fourteen,cluster0
24687,d,1,e,1,b,6,fourteen,cluster0
24688,d,1,e,1,c,3,fourteen,cluster0
24689,d,1,e,1,c,4,fourteen,cluster0
24690,d,1,e,1,c,5,fourteen,cluster0
24691,d,1,e,1,c,6,fourteen,cluster0
24692,d,1,e,1,d,3,fourteen,cluster0
24693,d,1,e,1,d,4,fourteen,cluster0
24694,d,1,e,1,d,5,fourteen,cluster0
24695,d,1,e,1,d,6,fourteen,cluster0
24696,d,1,e,1,e,3,fourteen,cluster0
24697,d,1,e,1,e,4,fourteen,cluster0
24698,d,1,e,1,e,5,fourteen,cluster0
24699,d,1,e,1,e,6,fourteen,cluster0
24700,d,1,e,2,c,3,fourteen,cluster0
24701,d,1,e,2,c,4,fourteen,cluster0
24702,d,1,e,2,c,5,fourteen,cluster0
24703,d,1,e,2,c,6,fourteen,cluster0
24704,d,1,e,2,d,4,fourteen,cluster0
24705,d,1,e,2,d,6,fourteen,cluster0
24706,d,1,e,2,e,3,fourteen,cluster0
24707,d,1,e,2,e,4,fourteen,cluster0
24708,d,1,e,2,e,5,fourteen,cluster0
24709,d,1,e,2,e,6,fourteen,cluster0
24710,d,1,e,3,b,3,fourteen,cluster0
24711,d,1,e,3,b,4,fourteen,cluster0
24712,d,1,e,3,b,5,fourteen,cluster0
24713,d,1,e,3,c,3,fourteen,cluster0
24714,d,1,e,3,c,4,fourteen,cluster0
24715,d,1,e,3,c,5,fourteen,cluster0
24716,d,1,e,3,c,6,fourteen,cluster0
24717,d,1,e,3,d,5,fourteen,cluster0
24718,d,1,e,3,d,6,fourteen,cluster0
24719,d,1,e,3,e,5,fourteen,cluster0
24720,d,1,e,3,e,6,fourteen,cluster0
24721,d,1,e,4,c,4,fourteen,cluster0
24722,d,1,e,4,c,5,fourteen,cluster0
24723,d,1,e,4,c,6,fourteen,cluster0
24724,d,1,e,4,d,6,fourteen,cluster0
24725,d,1,e,4,e,6,fourteen,cluster0
24726,d,1,e,5,b,5,fourteen,cluster0
24727,d,1,e,5,b,6,fourteen,cluster0
24728,d,1,e,5,b,7,fourteen,cluster0
24729,d,1,e,5,b,8,fourteen,cluster0
24730,d,1,e,5,c,3,fourteen,cluster0
24731,d,1,e,5,c,4,fourteen,cluster0
24732,d,1,e,5,c,5,fourteen,cluster0
24733,d,1,e,5,c,6,fourteen,cluster0
24734,d,1,e,5,c,7,fourteen,cluster0
24735,d,1,e,5,c,8,fourteen,cluster0
24736,d,1,e,5,d,7,fourteen,cluster3
24737,d,1,e,5,d,8,fourteen,cluster3
24738,d,1,e,5,e,3,fourteen,cluster0
24739,d,1,e,5,e,7,fourteen,cluster0
24740,d,1,e,5,e,8,fourteen,cluster0
24741,d,1,e,5,f,3,fourteen,cluster0
24742,d,1,e,5,g,3,fourteen,cluster0
24743,d,1,e,5,g,4,fourteen,cluster0
24744,d,1,e,5,g,5,fourteen,cluster0
24745,d,1,e,6,a,4,fourteen,cluster0
24746,d,1,e,6,a,5,fourteen,cluster0
24747,d,1,e,6,a,6,fourteen,cluster0
24748,d,1,e,6,b,3,fourteen,cluster0
24749,d,1,e,7,a,5,fourteen,cluster0
24750,d,1,e,7,a,6,fourteen,cluster0
24751,d,1,e,7,a,7,fourteen,cluster0
24752,d,1,e,7,b,3,fourteen,cluster0
24753,d,1,e,7,b,4,fourteen,cluster0
24754,d,1,e,7,b,5,fourteen,cluster0
24755,d,1,e,7,b,6,fourteen,cluster0
24756,d,1,e,7,b,7,fourteen,cluster0
24757,d,1,e,7,c,3,fourteen,cluster0
24758,d,1,e,7,c,4,fourteen,cluster0
24759,d,1,e,7,d,3,fourteen,cluster3
24760,d,1,e,7,d,4,fourteen,cluster3
24761,d,1,e,7,e,3,fourteen,cluster0
24762,d,1,e,7,e,4,fourteen,cluster0
24763,d,1,e,8,b,3,fourteen,cluster0
24764,d,1,e,8,b,4,fourteen,cluster0
24765,d,1,e,8,b,5,fourteen,cluster0
24766,d,1,e,8,b,6,fourteen,cluster0
24767,d,1,e,8,b,7,fourteen,cluster0
24768,d,1,e,8,b,8,fourteen,cluster0
24769,d,1,e,8,c,3,fourteen,cluster0
24770,d,1,e,8,c,4,fourteen,cluster0
24771,d,1,e,8,c,5,fourteen,cluster0
24772,d,1,e,8,c,6,fourteen,cluster0
24773,d,1,e,8,c,7,fourteen,cluster0
24774,d,1,e,8,c,8,fourteen,cluster0
24775,d,1,e,8,d,3,fourteen,cluster3
24776,d,1,e,8,d,4,fourteen,cluster3
24777,d,1,e,8,d,5,fourteen,cluster3
24778,d,1,e,8,d,6,fourteen,cluster3
24779,d,1,e,8,e,3,fourteen,cluster0
24780,d,1,e,8,e,4,fourteen,cluster0
24781,d,1,e,8,e,5,fourteen,cluster0
24782,d,1,e,8,e,6,fourteen,cluster0
24783,d,1,f,1,b,3,fourteen,cluster2
24784,d,1,f,1,b,4,fourteen,cluster2
24785,d,1,f,1,b,5,fourteen,cluster2
24786,d,1,f,1,b,6,fourteen,cluster2
24787,d,1,f,1,b,7,fourteen,cluster2
24788,d,1,f,1,b,8,fourteen,cluster2
24789,d,1,f,1,c,7,fourteen,cluster2
24790,d,1,f,1,c,8,fourteen,cluster2
24791,d,1,f,1,d,7,fourteen,cluster3
24792,d,1,f,1,d,8,fourteen,cluster3
24793,d,1,f,1,e,7,fourteen,cluster2
24794,d,1,f,1,e,8,fourteen,cluster2
24795,d,1,f,1,f,3,fourteen,cluster2
24796,d,1,f,1,f,7,fourteen,cluster2
24797,d,1,f,1,f,8,fourteen,cluster2
24798,d,1,f,2,c,6,fourteen,cluster2
24799,d,1,f,2,c,7,fourteen,cluster2
24800,d,1,f,2,c,8,fourteen,cluster2
24801,d,1,f,2,d,7,fourteen,cluster3
24802,d,1,f,2,d,8,fourteen,cluster3
24803,d,1,f,2,e,7,fourteen,cluster2
24804,d,1,f,2,e,8,fourteen,cluster2
24805,d,1,f,2,f,7,fourteen,cluster2
24806,d,1,f,2,f,8,fourteen,cluster2
24807,d,1,f,3,b,3,fourteen,cluster2
24808,d,1,f,3,b,4,fourteen,cluster2
24809,d,1,f,3,b,5,fourteen,cluster2
24810,d,1,f,3,c,3,fourteen,cluster2
24811,d,1,f,3,c,4,fourteen,cluster2
24812,d,1,f,3,c,5,fourteen,cluster2
24813,d,1,f,3,c,6,fourteen,cluster2
24814,d,1,f,3,c,7,fourteen,cluster2
24815,d,1,f,3,c,8,fourteen,cluster2
24816,d,1,f,3,d,3,fourteen,cluster3
24817,d,1,f,3,d,4,fourteen,cluster3
24818,d,1,f,3,d,5,fourteen,cluster3
24819,d,1,f,3,d,6,fourteen,cluster3
24820,d,1,f,3,d,7,fourteen,cluster3
24821,d,1,f,3,d,8,fourteen,cluster3
24822,d,1,f,3,e,5,fourteen,cluster2
24823,d,1,f,3,e,6,fourteen,cluster2
24824,d,1,f,3,e,7,fourteen,cluster2
24825,d,1,f,3,e,8,fourteen,cluster2
24826,d,1,f,3,f,5,fourteen,cluster2
24827,d,1,f,3,f,6,fourteen,cluster2
24828,d,1,f,3,f,7,fourteen,cluster2
24829,d,1,f,3,f,8,fourteen,cluster2
24830,d,1,f,4,a,4,fourteen,cluster2
24831,d,1,f,4,a,5,fourteen,cluster2
24832,d,1,f,4,a,6,fourteen,cluster2
24833,d,1,f,4,b,4,fourteen,cluster2
24834,d,1,f,4,b,5,fourteen,cluster2
24835,d,1,f,4,b,6,fourteen,cluster2
24836,d,1,f,4,b,7,fourteen,cluster2
24837,d,1,f,4,c,4,fourteen,cluster2
24838,d,1,f,4,c,5,fourteen,cluster2
24839,d,1,f,4,c,6,fourteen,cluster2
24840,d,1,f,4,c,7,fourteen,cluster2
24841,d,1,f,4,c,8,fourteen,cluster2
24842,d,1,f,4,d,7,fourteen,cluster3
24843,d,1,f,4,d,8,fourteen,cluster3
24844,d,1,f,4,e,7,fourteen,cluster2
24845,d,1,f,4,e,8,fourteen,cluster2
24846,d,1,f,4,f,7,fourteen,cluster2
24847,d,1,f,4,f,8,fourteen,cluster2
24848,d,1,f,5,b,5,fourteen,cluster2
24849,d,1,f,5,b,6,fourteen,cluster2
24850,d,1,f,5,b,7,fourteen,cluster2
24851,d,1,f,5,b,8,fourteen,cluster2
24852,d,1,f,5,c,5,fourteen,cluster2
24853,d,1,f,5,c,6,fourteen,cluster2
24854,d,1,f,5,c,7,fourteen,cluster2
24855,d,1,f,5,c,8,fourteen,cluster2
24856,d,1,f,5,d,3,fourteen,cluster3
24857,d,1,f,5,d,4,fourteen,cluster3
24858,d,1,f,5,d,5,fourteen,cluster3
24859,d,1,f,5,d,6,fourteen,cluster3
24860,d,1,f,5,d,7,fourteen,cluster3
24861,d,1,f,5,d,8,fourteen,cluster3
24862,d,1,f,5,e,7,fourteen,cluster2
24863,d,1,f,5,e,8,fourteen,cluster2
24864,d,1,f,5,f,2,fourteen,cluster2
24865,d,1,f,5,f,3,fourteen,cluster2
24866,d,1,f,5,f,7,fourteen,cluster2
24867,d,1,f,5,f,8,fourteen,cluster2
24868,d,1,f,6,a,4,fourteen,cluster2
24869,d,1,f,6,a,5,fourteen,cluster2
24870,d,1,f,6,a,6,fourteen,cluster2
24871,d,1,f,6,b,3,fourteen,cluster2
24872,d,1,f,6,f,2,fourteen,cluster2
24873,d,1,f,7,a,5,fourteen,cluster2
24874,d,1,f,7,a,6,fourteen,cluster2
24875,d,1,f,7,a,7,fourteen,cluster2
24876,d,1,f,7,b,3,fourteen,cluster2
24877,d,1,f,7,b,4,fourteen,cluster2
24878,d,1,f,7,f,2,fourteen,cluster2
24879,d,1,f,8,b,3,fourteen,cluster2
24880,d,1,f,8,b,4,fourteen,cluster2
24881,d,1,f,8,b,5,fourteen,cluster2
24882,d,1,f,8,b,6,fourteen,cluster2
24883,d,1,f,8,b,7,fourteen,cluster2
24884,d,1,f,8,b,8,fourteen,cluster2
24885,d,1,f,8,c,3,fourteen,cluster2
24886,d,1,f,8,c,8,fourteen,cluster2
24887,d,1,f,8,d,3,fourteen,cluster3
24888,d,1,f,8,e,3,fourteen,cluster2
24889,d,1,f,8,f,2,fourteen,cluster2
24890,d,1,f,8,f,3,fourteen,cluster2
24891,d,1,g,1,b,3,fourteen,cluster1
24892,d,1,g,1,b,4,fourteen,cluster1
24893,d,1,g,1,b,5,fourteen,cluster1
24894,d,1,g,1,b,6,fourteen,cluster1
24895,d,1,g,1,b,7,fourteen,cluster1
24896,d,1,g,1,b,8,fourteen,cluster1
24897,d,1,g,1,c,3,fourteen,cluster1
24898,d,1,g,1,c,7,fourteen,cluster1
24899,d,1,g,1,c,8,fourteen,cluster1
24900,d,1,g,1,d,3,fourteen,cluster3
24901,d,1,g,1,d,7,fourteen,cluster3
24902,d,1,g,1,d,8,fourteen,cluster3
24903,d,1,g,1,e,3,fourteen,cluster1
24904,d,1,g,1,e,7,fourteen,cluster1
24905,d,1,g,1,e,8,fourteen,cluster1
24906,d,1,g,1,f,3,fourteen,cluster1
24907,d,1,g,1,f,7,fourteen,cluster1
24908,d,1,g,1,f,8,fourteen,cluster1
24909,d,1,g,1,g,3,fourteen,cluster1
