@relation krkopt_clustered

@attribute Instance_number numeric
@attribute whitekingfile {a,b,c,d}
@attribute whitekingrank numeric
@attribute whiterookfile {b,c,d,e,f,g,h,a}
@attribute whiterookrank numeric
@attribute blackkingfile {c,d,e,f,g,h,a,b}
@attribute blackkingrank numeric
@attribute optimalwindepth {draw,zero,one,two,three,four,five,six,seven,eight,nine,ten,eleven,twelve,thirteen,fourteen,fifteen,sixteen}
@attribute Cluster {cluster0,cluster1}

@data
20330,d,2,c,4,g,6,thirteen,cluster0
20331,d,2,c,5,c,7,thirteen,cluster0
20332,d,2,c,5,c,8,thirteen,cluster0
20333,d,2,c,5,d,7,thirteen,cluster0
20334,d,2,c,5,d,8,thirteen,cluster0
20335,d,2,c,5,e,5,thirteen,cluster0
20336,d,2,c,5,e,6,thirteen,cluster0
20337,d,2,c,5,e,7,thirteen,cluster0
20338,d,2,c,5,e,8,thirteen,cluster0
20339,d,2,c,5,f,5,thirteen,cluster0
20340,d,2,c,5,f,6,thirteen,cluster0
20341,d,2,c,5,f,7,thirteen,cluster0
20342,d,2,c,5,f,8,thirteen,cluster0
20343,d,2,c,6,f,3,thirteen,cluster0
20344,d,2,c,6,h,4,thirteen,cluster0
20345,d,2,c,6,h,5,thirteen,cluster0
20346,d,2,c,6,h,6,thirteen,cluster0
20347,d,2,c,7,f,3,thirteen,cluster0
20348,d,2,c,7,g,4,thirteen,cluster0
20349,d,2,c,8,c,4,thirteen,cluster0
20350,d,2,c,8,d,4,thirteen,cluster0
20351,d,2,c,8,e,4,thirteen,cluster0
20352,d,2,c,8,f,3,thirteen,cluster0
20353,d,2,c,8,f,4,thirteen,cluster0
20354,d,2,c,8,f,8,thirteen,cluster0
20355,d,2,c,8,g,4,thirteen,cluster0
20356,d,2,c,8,g,5,thirteen,cluster0
20357,d,2,c,8,g,6,thirteen,cluster0
20358,d,2,c,8,g,7,thirteen,cluster0
20359,d,2,c,8,g,8,thirteen,cluster0
20360,d,2,d,1,f,2,thirteen,cluster0
20361,d,2,d,1,g,2,thirteen,cluster0
20362,d,2,d,1,g,3,thirteen,cluster0
20363,d,2,d,1,g,4,thirteen,cluster0
20364,d,2,d,1,g,5,thirteen,cluster0
20365,d,2,d,3,d,4,thirteen,cluster0
20366,d,2,d,3,d,5,thirteen,cluster0
20367,d,2,d,3,e,4,thirteen,cluster0
20368,d,2,d,3,e,5,thirteen,cluster0
20369,d,2,d,3,f,3,thirteen,cluster0
20370,d,2,d,3,f,4,thirteen,cluster0
20371,d,2,d,3,f,5,thirteen,cluster0
20372,d,2,d,3,g,3,thirteen,cluster0
20373,d,2,d,3,g,4,thirteen,cluster0
20374,d,2,d,3,g,5,thirteen,cluster0
20375,d,2,d,5,d,7,thirteen,cluster0
20376,d,2,d,5,e,7,thirteen,cluster0
20377,d,2,d,5,f,3,thirteen,cluster0
20378,d,2,d,5,f,4,thirteen,cluster0
20379,d,2,d,5,f,5,thirteen,cluster0
20380,d,2,d,5,f,6,thirteen,cluster0
20381,d,2,d,5,f,7,thirteen,cluster0
20382,d,2,d,6,g,3,thirteen,cluster0
20383,d,2,d,6,g,4,thirteen,cluster0
20384,d,2,d,6,g,5,thirteen,cluster0
20385,d,2,d,7,e,4,thirteen,cluster0
20386,d,2,d,7,f,6,thirteen,cluster0
20387,d,2,d,7,f,7,thirteen,cluster0
20388,d,2,d,7,g,3,thirteen,cluster0
20389,d,2,d,7,g,4,thirteen,cluster0
20390,d,2,d,7,g,5,thirteen,cluster0
20391,d,2,d,7,g,6,thirteen,cluster0
20392,d,2,d,7,g,7,thirteen,cluster0
20393,d,2,d,8,d,4,thirteen,cluster0
20394,d,2,d,8,d,5,thirteen,cluster0
20395,d,2,d,8,d,6,thirteen,cluster0
20396,d,2,d,8,e,4,thirteen,cluster0
20397,d,2,d,8,e,5,thirteen,cluster0
20398,d,2,d,8,e,6,thirteen,cluster0
20399,d,2,d,8,f,3,thirteen,cluster0
20400,d,2,d,8,f,4,thirteen,cluster0
20401,d,2,d,8,f,5,thirteen,cluster0
20402,d,2,d,8,f,6,thirteen,cluster0
20403,d,2,d,8,f,7,thirteen,cluster0
20404,d,2,d,8,f,8,thirteen,cluster0
20405,d,2,d,8,g,3,thirteen,cluster0
20406,d,2,d,8,g,4,thirteen,cluster0
20407,d,2,d,8,g,5,thirteen,cluster0
20408,d,2,e,1,b,3,thirteen,cluster0
20409,d,2,e,1,b,4,thirteen,cluster0
20410,d,2,e,1,b,5,thirteen,cluster0
20411,d,2,e,1,c,4,thirteen,cluster0
20412,d,2,e,1,c,5,thirteen,cluster0
20413,d,2,e,1,d,4,thirteen,cluster0
20414,d,2,e,1,d,5,thirteen,cluster0
20415,d,2,e,1,e,4,thirteen,cluster0
20416,d,2,e,1,e,5,thirteen,cluster0
20417,d,2,e,2,b,3,thirteen,cluster0
20418,d,2,e,2,b,4,thirteen,cluster0
20419,d,2,e,2,b,5,thirteen,cluster0
20420,d,2,e,2,c,4,thirteen,cluster0
20421,d,2,e,2,c,5,thirteen,cluster0
20422,d,2,e,2,d,4,thirteen,cluster0
20423,d,2,e,2,d,5,thirteen,cluster0
20424,d,2,e,2,e,4,thirteen,cluster0
20425,d,2,e,2,e,5,thirteen,cluster0
20426,d,2,e,3,c,4,thirteen,cluster0
20427,d,2,e,3,c,5,thirteen,cluster0
20428,d,2,e,3,d,5,thirteen,cluster0
20429,d,2,e,3,e,4,thirteen,cluster0
20430,d,2,e,3,e,5,thirteen,cluster0
20431,d,2,e,5,c,5,thirteen,cluster0
20432,d,2,e,5,c,6,thirteen,cluster0
20433,d,2,e,5,c,7,thirteen,cluster0
20434,d,2,e,5,d,7,thirteen,cluster0
20435,d,2,e,5,e,7,thirteen,cluster0
20436,d,2,e,6,b,3,thirteen,cluster0
20437,d,2,e,6,b,4,thirteen,cluster0
20438,d,2,e,6,b,5,thirteen,cluster0
20439,d,2,e,6,f,4,thirteen,cluster0
20440,d,2,e,6,g,4,thirteen,cluster0
20441,d,2,e,6,g,5,thirteen,cluster0
20442,d,2,e,6,g,6,thirteen,cluster0
20443,d,2,e,7,b,4,thirteen,cluster0
20444,d,2,e,7,b,5,thirteen,cluster0
20445,d,2,e,7,b,6,thirteen,cluster0
20446,d,2,e,7,b,7,thirteen,cluster0
20447,d,2,e,7,c,4,thirteen,cluster0
20448,d,2,e,7,c,5,thirteen,cluster0
20449,d,2,e,7,c,6,thirteen,cluster0
20450,d,2,e,7,c,7,thirteen,cluster0
20451,d,2,e,7,d,4,thirteen,cluster0
20452,d,2,e,7,d,5,thirteen,cluster0
20453,d,2,e,7,e,4,thirteen,cluster0
20454,d,2,e,7,e,5,thirteen,cluster0
20455,d,2,e,8,c,4,thirteen,cluster0
20456,d,2,e,8,c,5,thirteen,cluster0
20457,d,2,e,8,c,6,thirteen,cluster0
20458,d,2,e,8,c,7,thirteen,cluster0
20459,d,2,e,8,c,8,thirteen,cluster0
20460,d,2,e,8,d,5,thirteen,cluster0
20461,d,2,e,8,d,6,thirteen,cluster0
20462,d,2,e,8,e,4,thirteen,cluster0
20463,d,2,e,8,e,5,thirteen,cluster0
20464,d,2,e,8,e,6,thirteen,cluster0
20465,d,2,f,1,b,3,thirteen,cluster0
20466,d,2,f,1,b,4,thirteen,cluster0
20467,d,2,f,1,b,5,thirteen,cluster0
20468,d,2,f,1,b,6,thirteen,cluster0
20469,d,2,f,1,b,7,thirteen,cluster0
20470,d,2,f,1,b,8,thirteen,cluster0
20471,d,2,f,1,c,6,thirteen,cluster0
20472,d,2,f,1,c,7,thirteen,cluster0
20473,d,2,f,1,c,8,thirteen,cluster0
20474,d,2,f,1,d,6,thirteen,cluster0
20475,d,2,f,1,d,7,thirteen,cluster0
20476,d,2,f,1,d,8,thirteen,cluster0
20477,d,2,f,1,e,6,thirteen,cluster0
20478,d,2,f,1,e,7,thirteen,cluster0
20479,d,2,f,1,e,8,thirteen,cluster0
20480,d,2,f,1,f,6,thirteen,cluster0
20481,d,2,f,1,f,7,thirteen,cluster0
20482,d,2,f,1,f,8,thirteen,cluster0
20483,d,2,f,2,b,3,thirteen,cluster0
20484,d,2,f,2,b,4,thirteen,cluster0
20485,d,2,f,2,b,5,thirteen,cluster0
20486,d,2,f,2,b,6,thirteen,cluster0
20487,d,2,f,2,b,7,thirteen,cluster0
20488,d,2,f,2,b,8,thirteen,cluster0
20489,d,2,f,2,c,6,thirteen,cluster0
20490,d,2,f,2,c,7,thirteen,cluster0
20491,d,2,f,2,c,8,thirteen,cluster0
20492,d,2,f,2,d,6,thirteen,cluster0
20493,d,2,f,2,d,7,thirteen,cluster0
20494,d,2,f,2,d,8,thirteen,cluster0
20495,d,2,f,2,e,6,thirteen,cluster0
20496,d,2,f,2,e,7,thirteen,cluster0
20497,d,2,f,2,e,8,thirteen,cluster0
20498,d,2,f,2,f,6,thirteen,cluster0
20499,d,2,f,2,f,7,thirteen,cluster0
20500,d,2,f,2,f,8,thirteen,cluster0
20501,d,2,f,3,c,4,thirteen,cluster0
20502,d,2,f,3,c,5,thirteen,cluster0
20503,d,2,f,3,c,6,thirteen,cluster0
20504,d,2,f,3,c,7,thirteen,cluster0
20505,d,2,f,3,c,8,thirteen,cluster0
20506,d,2,f,3,d,6,thirteen,cluster0
20507,d,2,f,3,d,7,thirteen,cluster0
20508,d,2,f,3,d,8,thirteen,cluster0
20509,d,2,f,3,e,6,thirteen,cluster0
20510,d,2,f,3,e,7,thirteen,cluster0
20511,d,2,f,3,e,8,thirteen,cluster0
20512,d,2,f,3,f,6,thirteen,cluster0
20513,d,2,f,3,f,7,thirteen,cluster0
20514,d,2,f,3,f,8,thirteen,cluster0
20515,d,2,f,4,b,4,thirteen,cluster0
20516,d,2,f,4,b,5,thirteen,cluster0
20517,d,2,f,4,b,6,thirteen,cluster0
20518,d,2,f,4,c,4,thirteen,cluster0
20519,d,2,f,4,c,5,thirteen,cluster0
20520,d,2,f,4,c,6,thirteen,cluster0
20521,d,2,f,4,c,7,thirteen,cluster0
20522,d,2,f,4,c,8,thirteen,cluster0
20523,d,2,f,4,d,4,thirteen,cluster0
20524,d,2,f,4,d,5,thirteen,cluster0
20525,d,2,f,4,d,6,thirteen,cluster0
20526,d,2,f,4,d,7,thirteen,cluster0
20527,d,2,f,4,d,8,thirteen,cluster0
20528,d,2,f,4,e,6,thirteen,cluster0
20529,d,2,f,4,e,7,thirteen,cluster0
20530,d,2,f,4,e,8,thirteen,cluster0
20531,d,2,f,4,f,6,thirteen,cluster0
20532,d,2,f,4,f,7,thirteen,cluster0
20533,d,2,f,4,f,8,thirteen,cluster0
20534,d,2,f,5,c,5,thirteen,cluster0
20535,d,2,f,5,c,6,thirteen,cluster0
20536,d,2,f,5,c,7,thirteen,cluster0
20537,d,2,f,5,c,8,thirteen,cluster0
20538,d,2,f,5,d,4,thirteen,cluster0
20539,d,2,f,5,d,5,thirteen,cluster0
20540,d,2,f,5,d,6,thirteen,cluster0
20541,d,2,f,5,d,7,thirteen,cluster0
20542,d,2,f,5,d,8,thirteen,cluster0
20543,d,2,f,5,e,7,thirteen,cluster0
20544,d,2,f,5,e,8,thirteen,cluster0
20545,d,2,f,5,f,3,thirteen,cluster0
20546,d,2,f,5,f,7,thirteen,cluster0
20547,d,2,f,5,f,8,thirteen,cluster0
20548,d,2,f,6,a,4,thirteen,cluster0
20549,d,2,f,6,a,5,thirteen,cluster0
20550,d,2,f,6,a,6,thirteen,cluster0
20551,d,2,f,6,b,3,thirteen,cluster0
20552,d,2,f,7,b,4,thirteen,cluster0
20553,d,2,f,8,b,6,thirteen,cluster0
20554,d,2,f,8,b,7,thirteen,cluster0
20555,d,2,f,8,b,8,thirteen,cluster0
20556,d,2,f,8,c,4,thirteen,cluster0
20557,d,2,f,8,c,8,thirteen,cluster0
20558,d,2,f,8,e,4,thirteen,cluster0
20559,d,2,g,1,b,3,thirteen,cluster0
20560,d,2,g,1,b,4,thirteen,cluster0
20561,d,2,g,1,b,5,thirteen,cluster0
20562,d,2,g,1,b,6,thirteen,cluster0
20563,d,2,g,1,b,7,thirteen,cluster0
20564,d,2,g,1,b,8,thirteen,cluster0
20565,d,2,g,1,c,6,thirteen,cluster0
20566,d,2,g,1,c,7,thirteen,cluster0
20567,d,2,g,1,c,8,thirteen,cluster0
20568,d,2,g,1,d,4,thirteen,cluster0
20569,d,2,g,1,d,6,thirteen,cluster0
20570,d,2,g,1,d,7,thirteen,cluster0
20571,d,2,g,1,d,8,thirteen,cluster0
20572,d,2,g,1,e,6,thirteen,cluster0
20573,d,2,g,1,e,7,thirteen,cluster0
20574,d,2,g,1,e,8,thirteen,cluster0
20575,d,2,g,1,f,3,thirteen,cluster0
20576,d,2,g,1,f,4,thirteen,cluster0
20577,d,2,g,1,f,5,thirteen,cluster0
20578,d,2,g,1,f,6,thirteen,cluster0
20579,d,2,g,1,f,7,thirteen,cluster0
20580,d,2,g,1,f,8,thirteen,cluster0
20581,d,2,g,1,g,3,thirteen,cluster0
20582,d,2,g,1,g,4,thirteen,cluster0
20583,d,2,g,1,g,5,thirteen,cluster0
20584,d,2,g,1,g,6,thirteen,cluster0
20585,d,2,g,1,g,7,thirteen,cluster0
20586,d,2,g,2,b,3,thirteen,cluster0
20587,d,2,g,2,b,4,thirteen,cluster0
20588,d,2,g,2,b,5,thirteen,cluster0
20589,d,2,g,2,b,6,thirteen,cluster0
20590,d,2,g,2,b,7,thirteen,cluster0
20591,d,2,g,2,b,8,thirteen,cluster0
20592,d,2,g,2,c,6,thirteen,cluster0
20593,d,2,g,2,c,7,thirteen,cluster0
20594,d,2,g,2,c,8,thirteen,cluster0
20595,d,2,g,2,d,4,thirteen,cluster0
20596,d,2,g,2,d,6,thirteen,cluster0
20597,d,2,g,2,d,7,thirteen,cluster0
20598,d,2,g,2,d,8,thirteen,cluster0
20599,d,2,g,2,e,6,thirteen,cluster0
20600,d,2,g,2,e,7,thirteen,cluster0
20601,d,2,g,2,e,8,thirteen,cluster0
20602,d,2,g,2,f,4,thirteen,cluster0
20603,d,2,g,2,f,5,thirteen,cluster0
20604,d,2,g,2,f,6,thirteen,cluster0
20605,d,2,g,2,f,7,thirteen,cluster0
20606,d,2,g,2,f,8,thirteen,cluster0
20607,d,2,g,2,g,4,thirteen,cluster0
20608,d,2,g,2,g,5,thirteen,cluster0
20609,d,2,g,2,g,6,thirteen,cluster0
20610,d,2,g,2,g,7,thirteen,cluster0
20611,d,2,g,3,c,4,thirteen,cluster0
20612,d,2,g,3,c,5,thirteen,cluster0
20613,d,2,g,3,c,6,thirteen,cluster0
20614,d,2,g,3,c,7,thirteen,cluster0
20615,d,2,g,3,c,8,thirteen,cluster0
20616,d,2,g,3,d,4,thirteen,cluster0
20617,d,2,g,3,d,5,thirteen,cluster0
20618,d,2,g,3,d,6,thirteen,cluster0
20619,d,2,g,3,d,7,thirteen,cluster0
20620,d,2,g,3,d,8,thirteen,cluster0
20621,d,2,g,3,e,4,thirteen,cluster0
20622,d,2,g,3,e,5,thirteen,cluster0
20623,d,2,g,3,e,6,thirteen,cluster0
20624,d,2,g,3,e,7,thirteen,cluster0
20625,d,2,g,3,e,8,thirteen,cluster0
20626,d,2,g,3,f,5,thirteen,cluster0
20627,d,2,g,3,f,6,thirteen,cluster0
20628,d,2,g,3,f,7,thirteen,cluster0
20629,d,2,g,3,f,8,thirteen,cluster0
20630,d,2,g,3,g,5,thirteen,cluster0
20631,d,2,g,3,g,6,thirteen,cluster0
20632,d,2,g,3,g,7,thirteen,cluster0
20633,d,2,g,4,b,4,thirteen,cluster0
20634,d,2,g,4,b,5,thirteen,cluster0
20635,d,2,g,4,b,6,thirteen,cluster0
20636,d,2,g,4,c,4,thirteen,cluster0
20637,d,2,g,4,c,5,thirteen,cluster0
20638,d,2,g,4,c,6,thirteen,cluster0
20639,d,2,g,4,c,7,thirteen,cluster0
20640,d,2,g,4,c,8,thirteen,cluster0
20641,d,2,g,4,d,4,thirteen,cluster0
20642,d,2,g,4,d,5,thirteen,cluster0
20643,d,2,g,4,d,6,thirteen,cluster0
20644,d,2,g,4,d,7,thirteen,cluster0
20645,d,2,g,4,d,8,thirteen,cluster0
20646,d,2,g,4,e,4,thirteen,cluster0
20647,d,2,g,4,e,5,thirteen,cluster0
20648,d,2,g,4,e,6,thirteen,cluster0
20649,d,2,g,4,e,7,thirteen,cluster0
20650,d,2,g,4,e,8,thirteen,cluster0
20651,d,2,g,4,f,6,thirteen,cluster0
20652,d,2,g,4,f,7,thirteen,cluster0
20653,d,2,g,4,f,8,thirteen,cluster0
20654,d,2,g,4,g,6,thirteen,cluster0
20655,d,2,g,5,d,4,thirteen,cluster0
20656,d,2,g,5,d,5,thirteen,cluster0
20657,d,2,g,5,e,5,thirteen,cluster0
20658,d,2,g,5,e,6,thirteen,cluster0
20659,d,2,g,5,e,7,thirteen,cluster0
20660,d,2,g,5,f,3,thirteen,cluster0
20661,d,2,g,5,f,7,thirteen,cluster0
20662,d,2,g,5,g,7,thirteen,cluster0
20663,d,2,g,6,a,4,thirteen,cluster0
20664,d,2,g,6,a,5,thirteen,cluster0
20665,d,2,g,6,a,6,thirteen,cluster0
20666,d,2,g,6,b,3,thirteen,cluster0
20667,d,2,g,6,b,4,thirteen,cluster0
20668,d,2,g,6,b,5,thirteen,cluster0
20669,d,2,g,6,b,6,thirteen,cluster0
20670,d,2,g,6,c,6,thirteen,cluster0
20671,d,2,g,6,d,4,thirteen,cluster0
20672,d,2,g,6,d,6,thirteen,cluster0
20673,d,2,g,6,f,2,thirteen,cluster0
20674,d,2,g,6,g,2,thirteen,cluster0
20675,d,2,g,7,b,4,thirteen,cluster0
20676,d,2,g,7,b,5,thirteen,cluster0
20677,d,2,g,7,b,6,thirteen,cluster0
20678,d,2,g,7,b,7,thirteen,cluster0
20679,d,2,g,7,c,6,thirteen,cluster0
20680,d,2,g,7,c,7,thirteen,cluster0
20681,d,2,g,7,f,2,thirteen,cluster0
20682,d,2,g,7,f,3,thirteen,cluster0
20683,d,2,g,7,g,2,thirteen,cluster0
20684,d,2,g,7,g,3,thirteen,cluster0
20685,d,2,g,7,g,4,thirteen,cluster0
20686,d,2,g,8,b,6,thirteen,cluster0
20687,d,2,g,8,b,7,thirteen,cluster0
20688,d,2,g,8,b,8,thirteen,cluster0
20689,d,2,g,8,c,4,thirteen,cluster0
20690,d,2,g,8,c,5,thirteen,cluster0
20691,d,2,g,8,c,6,thirteen,cluster0
20692,d,2,g,8,c,7,thirteen,cluster0
20693,d,2,g,8,c,8,thirteen,cluster0
20694,d,2,g,8,d,4,thirteen,cluster0
20695,d,2,g,8,d,5,thirteen,cluster0
20696,d,2,g,8,d,6,thirteen,cluster0
20697,d,2,g,8,d,7,thirteen,cluster0
20698,d,2,g,8,d,8,thirteen,cluster0
20699,d,2,g,8,e,4,thirteen,cluster0
20700,d,2,g,8,e,5,thirteen,cluster0
20701,d,2,g,8,f,2,thirteen,cluster0
20702,d,2,g,8,f,3,thirteen,cluster0
20703,d,2,g,8,f,4,thirteen,cluster0
20704,d,2,g,8,f,5,thirteen,cluster0
20705,d,2,g,8,g,2,thirteen,cluster0
20706,d,2,g,8,g,3,thirteen,cluster0
20707,d,2,g,8,g,4,thirteen,cluster0
20708,d,2,g,8,g,5,thirteen,cluster0
20709,d,2,h,1,b,3,thirteen,cluster0
20710,d,2,h,1,b,4,thirteen,cluster0
20711,d,2,h,1,b,5,thirteen,cluster0
20712,d,2,h,1,b,6,thirteen,cluster0
20713,d,2,h,1,b,7,thirteen,cluster0
20714,d,2,h,1,c,4,thirteen,cluster0
20715,d,2,h,1,c,5,thirteen,cluster0
20716,d,2,h,1,c,6,thirteen,cluster0
20717,d,2,h,1,c,7,thirteen,cluster0
20718,d,2,h,1,d,4,thirteen,cluster0
20719,d,2,h,1,d,5,thirteen,cluster0
20720,d,2,h,1,d,6,thirteen,cluster0
20721,d,2,h,1,d,7,thirteen,cluster0
20722,d,2,h,1,e,4,thirteen,cluster0
20723,d,2,h,1,e,5,thirteen,cluster0
20724,d,2,h,1,e,6,thirteen,cluster0
20725,d,2,h,1,e,7,thirteen,cluster0
20726,d,2,h,1,f,3,thirteen,cluster0
20727,d,2,h,1,f,4,thirteen,cluster0
20728,d,2,h,1,f,5,thirteen,cluster0
20729,d,2,h,1,f,6,thirteen,cluster0
20730,d,2,h,1,f,7,thirteen,cluster0
20731,d,2,h,1,g,3,thirteen,cluster0
20732,d,2,h,1,g,4,thirteen,cluster0
20733,d,2,h,1,g,5,thirteen,cluster0
20734,d,2,h,1,g,6,thirteen,cluster0
20735,d,2,h,1,g,7,thirteen,cluster0
20736,d,2,h,2,b,3,thirteen,cluster0
20737,d,2,h,2,b,4,thirteen,cluster0
20738,d,2,h,2,b,5,thirteen,cluster0
20739,d,2,h,2,b,6,thirteen,cluster0
20740,d,2,h,2,b,7,thirteen,cluster0
20741,d,2,h,2,c,4,thirteen,cluster0
20742,d,2,h,2,c,5,thirteen,cluster0
20743,d,2,h,2,c,6,thirteen,cluster0
20744,d,2,h,2,c,7,thirteen,cluster0
20745,d,2,h,2,d,4,thirteen,cluster0
20746,d,2,h,2,d,5,thirteen,cluster0
20747,d,2,h,2,d,6,thirteen,cluster0
20748,d,2,h,2,d,7,thirteen,cluster0
20749,d,2,h,2,e,4,thirteen,cluster0
20750,d,2,h,2,e,5,thirteen,cluster0
20751,d,2,h,2,e,6,thirteen,cluster0
20752,d,2,h,2,e,7,thirteen,cluster0
20753,d,2,h,2,f,3,thirteen,cluster0
20754,d,2,h,2,f,4,thirteen,cluster0
20755,d,2,h,2,f,5,thirteen,cluster0
20756,d,2,h,2,f,6,thirteen,cluster0
20757,d,2,h,2,f,7,thirteen,cluster0
20758,d,2,h,2,g,4,thirteen,cluster0
20759,d,2,h,2,g,5,thirteen,cluster0
20760,d,2,h,2,g,6,thirteen,cluster0
20761,d,2,h,2,g,7,thirteen,cluster0
20762,d,2,h,3,c,4,thirteen,cluster0
20763,d,2,h,3,c,5,thirteen,cluster0
20764,d,2,h,3,c,6,thirteen,cluster0
20765,d,2,h,3,c,7,thirteen,cluster0
20766,d,2,h,3,d,4,thirteen,cluster0
20767,d,2,h,3,d,5,thirteen,cluster0
20768,d,2,h,3,d,6,thirteen,cluster0
20769,d,2,h,3,d,7,thirteen,cluster0
20770,d,2,h,3,e,4,thirteen,cluster0
20771,d,2,h,3,e,5,thirteen,cluster0
20772,d,2,h,3,e,6,thirteen,cluster0
20773,d,2,h,3,e,7,thirteen,cluster0
20774,d,2,h,3,f,3,thirteen,cluster0
20775,d,2,h,3,f,4,thirteen,cluster0
20776,d,2,h,3,f,5,thirteen,cluster0
20777,d,2,h,3,f,6,thirteen,cluster0
20778,d,2,h,3,f,7,thirteen,cluster0
20779,d,2,h,3,g,5,thirteen,cluster0
20780,d,2,h,3,g,6,thirteen,cluster0
20781,d,2,h,3,g,7,thirteen,cluster0
20782,d,2,h,3,h,5,thirteen,cluster0
20783,d,2,h,4,b,4,thirteen,cluster0
20784,d,2,h,4,b,5,thirteen,cluster0
20785,d,2,h,4,b,6,thirteen,cluster0
20786,d,2,h,4,c,4,thirteen,cluster0
20787,d,2,h,4,c,5,thirteen,cluster0
20788,d,2,h,4,c,6,thirteen,cluster0
20789,d,2,h,4,c,7,thirteen,cluster0
20790,d,2,h,4,d,4,thirteen,cluster0
20791,d,2,h,4,d,5,thirteen,cluster0
20792,d,2,h,4,d,6,thirteen,cluster0
20793,d,2,h,4,d,7,thirteen,cluster0
20794,d,2,h,4,e,4,thirteen,cluster0
20795,d,2,h,4,e,5,thirteen,cluster0
20796,d,2,h,4,e,6,thirteen,cluster0
20797,d,2,h,4,e,7,thirteen,cluster0
20798,d,2,h,4,f,4,thirteen,cluster0
20799,d,2,h,4,f,5,thirteen,cluster0
20800,d,2,h,4,f,6,thirteen,cluster0
20801,d,2,h,4,f,7,thirteen,cluster0
20802,d,2,h,4,g,6,thirteen,cluster0
20803,d,2,h,6,a,4,thirteen,cluster0
20804,d,2,h,6,a,5,thirteen,cluster0
20805,d,2,h,6,a,6,thirteen,cluster0
20806,d,2,h,6,b,3,thirteen,cluster0
20807,d,2,h,6,b,4,thirteen,cluster0
20808,d,2,h,6,b,5,thirteen,cluster0
20809,d,2,h,6,b,6,thirteen,cluster0
20810,d,2,h,6,c,4,thirteen,cluster0
20811,d,2,h,6,c,5,thirteen,cluster0
20812,d,2,h,6,c,6,thirteen,cluster0
20813,d,2,h,6,d,4,thirteen,cluster0
20814,d,2,h,6,d,5,thirteen,cluster0
20815,d,2,h,6,d,6,thirteen,cluster0
20816,d,2,h,6,e,4,thirteen,cluster0
20817,d,2,h,6,e,5,thirteen,cluster0
20818,d,2,h,6,e,6,thirteen,cluster0
20819,d,2,h,6,f,3,thirteen,cluster0
20820,d,2,h,6,g,3,thirteen,cluster0
20821,d,2,h,7,b,4,thirteen,cluster0
20822,d,2,h,7,b,5,thirteen,cluster0
20823,d,2,h,7,b,6,thirteen,cluster0
20824,d,2,h,7,b,7,thirteen,cluster0
20825,d,2,h,7,c,4,thirteen,cluster0
20826,d,2,h,7,c,5,thirteen,cluster0
20827,d,2,h,7,c,6,thirteen,cluster0
20828,d,2,h,7,c,7,thirteen,cluster0
20829,d,2,h,7,d,4,thirteen,cluster0
20830,d,2,h,7,d,5,thirteen,cluster0
20831,d,2,h,7,d,6,thirteen,cluster0
20832,d,2,h,7,d,7,thirteen,cluster0
20833,d,2,h,7,e,4,thirteen,cluster0
20834,d,2,h,7,e,5,thirteen,cluster0
20835,d,2,h,7,e,6,thirteen,cluster0
20836,d,2,h,7,e,7,thirteen,cluster0
20837,d,2,h,7,f,3,thirteen,cluster0
20838,d,2,h,7,f,4,thirteen,cluster0
20839,d,2,h,7,f,5,thirteen,cluster0
20840,d,2,h,7,f,6,thirteen,cluster0
20841,d,2,h,7,f,7,thirteen,cluster0
20842,d,2,h,7,g,3,thirteen,cluster0
20843,d,2,h,7,g,4,thirteen,cluster0
20844,d,2,h,7,g,5,thirteen,cluster0
20845,d,2,h,8,c,4,thirteen,cluster0
20846,d,2,h,8,c,5,thirteen,cluster0
20847,d,2,h,8,c,6,thirteen,cluster0
20848,d,2,h,8,c,7,thirteen,cluster0
20849,d,2,h,8,d,4,thirteen,cluster0
20850,d,2,h,8,d,5,thirteen,cluster0
20851,d,2,h,8,d,6,thirteen,cluster0
20852,d,2,h,8,d,7,thirteen,cluster0
20853,d,2,h,8,e,4,thirteen,cluster0
20854,d,2,h,8,e,5,thirteen,cluster0
20855,d,2,h,8,e,6,thirteen,cluster0
20856,d,2,h,8,e,7,thirteen,cluster0
20857,d,2,h,8,e,8,thirteen,cluster0
20858,d,2,h,8,f,3,thirteen,cluster0
20859,d,2,h,8,f,4,thirteen,cluster0
20860,d,2,h,8,f,5,thirteen,cluster0
20861,d,2,h,8,f,6,thirteen,cluster0
20862,d,2,h,8,f,7,thirteen,cluster0
20863,d,2,h,8,f,8,thirteen,cluster0
20864,d,2,h,8,g,3,thirteen,cluster0
20865,d,2,h,8,g,4,thirteen,cluster0
20866,d,2,h,8,g,5,thirteen,cluster0
20867,d,2,h,8,g,6,thirteen,cluster0
20868,d,3,b,3,b,5,thirteen,cluster0
20869,d,3,b,3,b,6,thirteen,cluster0
20870,d,3,b,3,c,6,thirteen,cluster0
20871,d,3,b,3,d,5,thirteen,cluster0
20872,d,3,b,3,d,6,thirteen,cluster0
20873,d,3,b,7,b,5,thirteen,cluster0
20874,d,3,b,7,c,5,thirteen,cluster0
20875,d,3,b,7,d,5,thirteen,cluster0
20876,d,3,b,7,d,6,thirteen,cluster0
20877,d,3,b,7,d,7,thirteen,cluster0
20878,d,3,c,3,c,5,thirteen,cluster0
20879,d,3,c,3,c,6,thirteen,cluster0
