@relation spambase_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A58-N200-T1.0E-4-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P30.0

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Source_5 numeric
@attribute Source_6 numeric
@attribute Source_7 numeric
@attribute Source_8 numeric
@attribute Source_9 numeric
@attribute Source_10 numeric
@attribute Source_11 numeric
@attribute Source_12 numeric
@attribute Source_13 numeric
@attribute Source_14 numeric
@attribute Source_15 numeric
@attribute Source_16 numeric
@attribute Source_17 numeric
@attribute Source_18 numeric
@attribute Source_19 numeric
@attribute Source_20 numeric
@attribute Source_21 numeric
@attribute Source_22 numeric
@attribute Source_23 numeric
@attribute Source_24 numeric
@attribute Source_25 numeric
@attribute Source_26 numeric
@attribute Source_27 numeric
@attribute Source_28 numeric
@attribute Source_29 numeric
@attribute Source_30 numeric
@attribute Source_31 numeric
@attribute Source_32 numeric
@attribute Source_33 numeric
@attribute Source_34 numeric
@attribute Source_35 numeric
@attribute Source_36 numeric
@attribute Source_37 numeric
@attribute Source_38 numeric
@attribute Source_39 numeric
@attribute Source_40 numeric
@attribute Source_41 numeric
@attribute Source_42 numeric
@attribute Source_43 numeric
@attribute Source_44 numeric
@attribute Source_45 numeric
@attribute Source_46 numeric
@attribute Source_47 numeric
@attribute Source_48 numeric
@attribute Source_49 numeric
@attribute Source_50 numeric
@attribute Source_51 numeric
@attribute Source_52 numeric
@attribute Source_53 numeric
@attribute Source_54 numeric
@attribute Source_55 numeric
@attribute Source_56 numeric
@attribute Class {1,0}

@data
-1.107965,0.427599,1.984405,3.000603,-0.004822,3.643151,-1.735384,1.070189,0.403011,-0.078342,0.535544,-0.971626,3.334614,0.451196,0.4222,-2.380662,0.738388,-0.891917,-0.100884,-3.061735,0.380805,0.14445,-2.546184,0.175133,-1.25076,-1.960158,-0.209241,1.221443,2.113329,-1.578318,1.58584,1.127845,-1.197511,2.956729,2.501151,0.011783,-2.505116,-1.042627,-0.000297,-0.233235,-0.190556,-0.495615,-3.11944,-0.980814,-1.151508,0.143626,1.170167,-0.118805,2.388761,2.006192,1.817874,0.519853,1.926827,-0.233452,0.983482,0.090982,0.523015,1
-0.10179,0.033108,0.18595,0.273486,-0.004776,0.325495,-0.149968,0.098873,0.039733,-0.005679,0.045842,-0.088077,0.308169,0.04967,0.03316,-0.228445,0.070646,-0.082711,-0.0047,-0.284799,0.022931,0.022129,-0.237754,0.006346,-0.11066,-0.177499,-0.028095,0.11369,0.200514,-0.153899,0.153427,0.107067,-0.1158,0.272613,0.226494,0.004186,-0.235065,-0.108157,0.002464,-0.020221,-0.024358,-0.034679,-0.277966,-0.093975,-0.113325,0.012449,0.102008,-0.000581,0.210146,0.190061,0.165397,0.048943,0.177575,-0.021987,0.081061,0.014152,0.047629,0
-0.285928,0.102717,0.497049,0.751554,0.00157,0.91739,-0.440294,0.268342,0.096059,-0.019485,0.134081,-0.229431,0.841724,0.111515,0.105442,-0.596638,0.185459,-0.221267,-0.033954,-0.780494,0.114629,0.035917,-0.638074,0.034169,-0.324992,-0.491971,-0.060792,0.309024,0.530099,-0.397406,0.395475,0.289432,-0.305706,0.739565,0.644937,0.008679,-0.636942,-0.266902,0.007426,-0.05815,-0.053141,-0.120262,-0.783298,-0.245136,-0.281676,0.033226,0.302948,-0.029743,0.596266,0.504072,0.4533,0.143537,0.478908,-0.062995,0.250689,0.025068,0.119733,1
-0.839503,0.333179,1.565401,2.348208,0.002238,2.861878,-1.353638,0.847354,0.326811,-0.045187,0.427944,-0.757292,2.586134,0.372686,0.328923,-1.870455,0.577169,-0.719888,-0.076364,-2.39171,0.300563,0.119007,-1.998572,0.117361,-0.976424,-1.536003,-0.167423,0.957752,1.657211,-1.215811,1.23254,0.881688,-0.946133,2.32718,1.967061,0.013465,-1.960352,-0.830474,0.003434,-0.160654,-0.151411,-0.37442,-2.431206,-0.784252,-0.903316,0.111611,0.925132,-0.080135,1.871624,1.570944,1.421183,0.437272,1.499602,-0.186854,0.75972,0.069017,0.430453,0
-5.606325,2.190093,10.147113,15.30462,0.031241,18.613246,-8.917621,5.46963,2.060492,-0.356644,2.739649,-4.943556,17.055123,2.313497,2.155755,-12.148689,3.796153,-4.562637,-0.504964,-15.584119,1.961263,0.709055,-12.956683,0.878455,-6.395298,-9.993089,-1.047407,6.191035,10.752009,-8.050332,8.074183,5.784028,-6.159428,15.094741,12.736407,0.067572,-12.797131,-5.367668,-0.036036,-1.159189,-0.945106,-2.516051,-15.910637,-5.066978,-5.875005,0.722334,6.060038,-0.606618,12.200037,10.201531,9.272195,2.692699,9.860794,-1.161417,4.961535,0.497747,2.731322,0
-1.876847,0.73536,3.417931,5.163017,0.019103,6.258063,-2.987752,1.84226,0.693919,-0.114718,0.929844,-1.662115,5.738352,0.765398,0.718523,-4.094233,1.273238,-1.529115,-0.17386,-5.26249,0.652523,0.235262,-4.370284,0.295641,-2.162019,-3.366891,-0.352232,2.100412,3.619027,-2.702268,2.719015,1.956273,-2.070716,5.086355,4.308639,0.020915,-4.30709,-1.808934,-0.014922,-0.397089,-0.313306,-0.856869,-5.352441,-1.708934,-1.968264,0.230272,2.044226,-0.210134,4.111884,3.429247,3.115456,0.902175,3.32461,-0.401096,1.681075,0.173554,0.916824,1
-1.169959,0.455247,2.118733,3.201147,0.011728,3.881298,-1.852417,1.137669,0.418371,-0.070203,0.561559,-1.048663,3.567162,0.476391,0.452979,-2.530029,0.786215,-0.965269,-0.099501,-3.240177,0.418371,0.146358,-2.694959,0.178747,-1.334989,-2.087947,-0.22554,1.303347,2.249485,-1.678995,1.672511,1.209326,-1.288684,3.159529,2.644384,0.022408,-2.671327,-1.133856,0.009946,-0.246593,-0.191301,-0.523952,-3.323759,-1.057435,-1.226234,0.141197,1.263731,-0.1273,2.559546,2.123418,1.933925,0.554748,2.054448,-0.2479,1.032287,0.099089,0.575809,1
-0.135073,0.083306,0.230775,0.404458,0.026293,0.383233,-0.218271,0.185603,-0.001719,0.002326,0.023037,-0.080476,0.403986,0.052156,0.016357,-0.343709,0.065921,-0.101561,-0.041486,-0.367182,0.079396,-0.010422,-0.348387,0.009641,-0.146829,-0.267086,0.029978,0.113372,0.254541,-0.18685,0.144503,0.106805,-0.137763,0.376168,0.282654,0.051244,-0.283801,-0.108029,-0.02423,-0.054454,0.004158,-0.030228,-0.415024,-0.095192,-0.140702,-0.027429,0.151984,0.020145,0.295822,0.320944,0.211899,0.0513,0.238677,-0.02916,0.046789,-0.015659,0.049999,1
-0.337584,0.154658,0.604008,0.91041,0.003422,1.110155,-0.522526,0.338641,0.1221,-0.008803,0.149385,-0.311115,1.036255,0.13838,0.133304,-0.732046,0.217476,-0.275482,-0.035112,-0.920992,0.11213,0.052826,-0.773154,0.04541,-0.385682,-0.605726,-0.055689,0.368951,0.639156,-0.487493,0.45839,0.357633,-0.348913,0.901387,0.751707,-0.007394,-0.759418,-0.327719,0.003908,-0.06954,-0.061173,-0.160032,-0.943023,-0.310041,-0.347788,0.052695,0.336156,-0.045821,0.736073,0.606225,0.545527,0.16483,0.574227,-0.073368,0.311382,0.030867,0.168009,0
-1.542531,0.58661,2.763623,4.173393,0.020255,5.100021,-2.428243,1.50652,0.569677,-0.096839,0.749844,-1.349806,4.667243,0.634189,0.582509,-3.314477,1.039716,-1.234075,-0.127994,-4.254583,0.533833,0.196687,-3.536017,0.23975,-1.743697,-2.737807,-0.279415,1.678701,2.940389,-2.200851,2.218336,1.583497,-1.678604,4.123673,3.47656,0.021793,-3.502424,-1.470474,0.000587,-0.312029,-0.257084,-0.688552,-4.348464,-1.382216,-1.608651,0.191361,1.654715,-0.158138,3.357498,2.790863,2.533788,0.748251,2.706861,-0.303712,1.354772,0.139259,0.739725,1
-2.305182,0.910805,4.197721,6.314964,0.007172,7.689402,-3.66866,2.257958,0.854765,-0.155682,1.1294,-2.037538,7.033025,0.967463,0.89744,-5.01226,1.562803,-1.890957,-0.210679,-6.428837,0.813337,0.288443,-5.350507,0.365348,-2.642703,-4.108372,-0.434878,2.553929,4.44521,-3.325533,3.326808,2.377312,-2.544871,6.222718,5.25266,0.037107,-5.281592,-2.22103,-0.019526,-0.493686,-0.395501,-1.02778,-6.563438,-2.108995,-2.406532,0.284496,2.496211,-0.24829,5.037963,4.193149,3.838666,1.101781,4.072244,-0.477027,2.049281,0.212283,1.125201,1
-0.117601,0.086491,0.175418,0.231549,-0.060212,0.319759,-0.120025,0.142444,0.007511,-0.028358,0.058112,-0.111637,0.26541,0.031525,-0.003922,-0.175226,0.052791,-0.082421,0.013625,-0.217863,0.079926,0.049318,-0.2282,0.060755,-0.059583,-0.157208,0.020808,0.131694,0.148662,-0.1492,0.131547,0.1303,-0.107058,0.248365,0.170049,-0.026462,-0.210219,0.002346,0.03215,0.02885,0.001746,-0.046784,-0.255704,-0.083061,-0.077361,0.051663,0.075557,-0.034456,0.153707,0.171372,0.094723,-0.022179,0.152609,-0.034639,0.111452,-0.071331,0.025033,0
-0.870502,0.336118,1.561952,2.390383,-0.004833,2.909662,-1.380127,0.843384,0.321511,-0.044163,0.410584,-0.781893,2.660682,0.364573,0.338004,-1.883496,0.594351,-0.725008,-0.082269,-2.427629,0.302491,0.108552,-2.022945,0.138463,-0.998341,-1.567022,-0.155816,0.976277,1.679086,-1.253665,1.257273,0.884467,-0.950982,2.351663,1.996422,-0.000557,-1.989584,-0.834629,-0.010694,-0.176391,-0.128289,-0.39108,-2.475592,-0.776275,-0.913793,0.10891,0.948627,-0.106743,1.908957,1.586505,1.429921,0.416447,1.547705,-0.185899,0.768894,0.090734,0.410768,1
-5.470277,2.133548,9.920753,14.964232,0.036883,18.204311,-8.716072,5.348244,2.018004,-0.359077,2.680389,-4.851713,16.688426,2.26564,2.115521,-11.880001,3.697923,-4.457157,-0.489719,-15.24066,1.923876,0.694462,-12.680337,0.844081,-6.246701,-9.785863,-1.033313,6.055558,10.50662,-7.87448,7.891196,5.644848,-6.014007,14.770925,12.46442,0.078029,-12.524713,-5.244087,-0.031276,-1.136898,-0.93217,-2.454932,-15.562516,-4.952378,-5.736568,0.685011,5.897852,-0.58695,11.943445,9.978205,9.083494,2.626992,9.642859,-1.119262,4.856539,0.483925,2.669638,1
-2.588017,1.010416,4.689965,7.075759,0.013173,8.597586,-4.106618,2.519172,0.966869,-0.176361,1.265952,-2.284324,7.882239,1.08615,1.001859,-5.616699,1.738086,-2.132536,-0.234983,-7.177576,0.897083,0.318127,-5.998745,0.402789,-2.940815,-4.607604,-0.501344,2.862765,4.988036,-3.728143,3.717703,2.672942,-2.854946,6.974318,5.869981,0.048323,-5.914445,-2.487419,-0.022429,-0.549345,-0.448796,-1.158421,-7.349946,-2.365692,-2.717201,0.31348,2.787374,-0.271372,5.607932,4.698756,4.30106,1.239998,4.561369,-0.525342,2.291384,0.239473,1.246812,1
-0.911344,0.360742,1.644855,2.491206,0.013971,3.019537,-1.442531,0.892677,0.332961,-0.050792,0.439085,-0.803757,2.777755,0.377646,0.339417,-1.978333,0.613856,-0.733895,-0.083745,-2.540437,0.313643,0.11509,-2.114393,0.152245,-1.024076,-1.627723,-0.164896,1.001493,1.764267,-1.304874,1.300427,0.938598,-1.007989,2.455565,2.066954,0.015699,-2.086914,-0.878886,-0.000123,-0.191889,-0.148538,-0.406184,-2.59191,-0.819532,-0.955804,0.111217,0.997652,-0.097257,1.984986,1.674009,1.506947,0.440496,1.603676,-0.186757,0.788924,0.083601,0.440053,1
-1.759147,0.698562,3.221849,4.850965,0.017188,5.888554,-2.811736,1.721946,0.65758,-0.097438,0.861898,-1.577344,5.406014,0.714865,0.669405,-3.844574,1.192523,-1.449305,-0.171071,-4.929345,0.608117,0.220504,-4.114447,0.27255,-2.02945,-3.175092,-0.349811,1.973595,3.413847,-2.534712,2.568906,1.832196,-1.960477,4.796184,4.034638,0.018183,-4.062144,-1.702508,0.002079,-0.379436,-0.300934,-0.800457,-5.026945,-1.62212,-1.845149,0.222463,1.914674,-0.192887,3.860794,3.236331,2.929872,0.846951,3.142308,-0.378957,1.568655,0.172578,0.859155,1
-0.909181,0.365712,1.696642,2.554459,0.006879,3.089681,-1.471075,0.920071,0.358961,-0.053976,0.438715,-0.813503,2.841711,0.379662,0.390363,-2.02554,0.635786,-0.758456,-0.077136,-2.589034,0.351003,0.150854,-2.170936,0.159074,-1.06984,-1.662341,-0.184617,1.028082,1.773171,-1.36784,1.357347,0.955896,-1.011524,2.500466,2.127069,-0.004382,-2.141328,-0.856602,0.004795,-0.200625,-0.15976,-0.393157,-2.637115,-0.856033,-0.982795,0.105117,1.001507,-0.110045,2.036529,1.676524,1.564793,0.455897,1.642877,-0.16759,0.822412,0.07931,0.465834,0
-0.516349,0.191631,0.950129,1.427188,0.01859,1.72877,-0.837788,0.509536,0.184124,-0.033616,0.245564,-0.457815,1.590207,0.217783,0.192354,-1.13574,0.350169,-0.427583,-0.043045,-1.451829,0.175209,0.070774,-1.199246,0.088641,-0.61426,-0.923766,-0.095407,0.573197,1.008228,-0.749081,0.747515,0.532552,-0.574986,1.405552,1.198168,0.002445,-1.189096,-0.499265,-0.021392,-0.109852,-0.097664,-0.239484,-1.476981,-0.465281,-0.553152,0.076885,0.555088,-0.059669,1.131787,0.946297,0.857708,0.249268,0.912529,-0.09615,0.467091,0.041478,0.259635,0
-0.057292,0.018665,0.100548,0.146474,-0.010092,0.18309,-0.091839,0.052348,0.018971,-0.013425,0.036836,-0.041036,0.174001,0.028399,0.02438,-0.12674,0.037871,-0.041744,-0.010958,-0.156064,0.025066,0.002336,-0.131556,0.007978,-0.059882,-0.099884,-0.014154,0.06144,0.106051,-0.081773,0.084163,0.057746,-0.056048,0.141699,0.125597,0.004955,-0.111871,-0.05912,-0.001611,-0.008257,-0.014456,-0.021668,-0.147999,-0.037915,-0.059414,0.007106,0.056381,-0.007669,0.120924,0.097555,0.093467,0.027062,0.094992,-0.007585,0.050799,0.005607,0.030026,0
-0.153408,0.053375,0.276077,0.413257,-0.001434,0.505631,-0.239543,0.136986,0.047756,-0.011997,0.081337,-0.133323,0.463728,0.071453,0.054352,-0.331005,0.101394,-0.119655,-0.01634,-0.422667,0.063998,0.016697,-0.35777,0.016631,-0.17253,-0.268374,-0.023934,0.170999,0.290664,-0.213442,0.212264,0.159515,-0.17721,0.402735,0.342805,-0.000527,-0.345401,-0.151306,-0.006331,-0.038741,-0.028032,-0.062584,-0.427842,-0.137878,-0.156084,0.009263,0.159872,-0.015668,0.33255,0.270794,0.248998,0.076201,0.273303,-0.024201,0.134179,0.011007,0.062654,0
-1.040838,0.389931,1.853683,2.799124,0.022909,3.419663,-1.625212,1.007979,0.384271,-0.054064,0.502427,-0.91384,3.133081,0.422882,0.381446,-2.230248,0.695543,-0.827643,-0.076074,-2.85725,0.359817,0.138399,-2.375833,0.16477,-1.175222,-1.837287,-0.174769,1.137833,1.977325,-1.473721,1.478109,1.070091,-1.13084,2.766523,2.330821,0.010853,-2.34685,-0.988496,0.000981,-0.201554,-0.162545,-0.468736,-2.922413,-0.92346,-1.070741,0.122056,1.113806,-0.108377,2.261411,1.871373,1.700253,0.49325,1.808692,-0.205291,0.904606,0.1025,0.487641,1
-2.70749,1.061238,4.908365,7.403839,0.0096,9.00263,-4.308006,2.641161,0.991123,-0.182706,1.326114,-2.393653,8.25083,1.121634,1.044958,-5.877905,1.828751,-2.202867,-0.248793,-7.537389,0.948767,0.33981,-6.272631,0.419612,-3.096786,-4.834853,-0.517712,2.999,5.202685,-3.902025,3.904248,2.796084,-2.975669,7.296618,6.159724,0.038767,-6.186039,-2.603321,-0.01397,-0.569836,-0.460744,-1.214716,-7.693383,-2.443776,-2.840608,0.346525,2.927981,-0.296016,5.911199,4.928856,4.490076,1.303411,4.766189,-0.570529,2.401784,0.230834,1.325678,0
-0.314207,0.114433,0.563141,0.84738,0.002396,1.021992,-0.488456,0.296448,0.114926,-0.020035,0.154077,-0.271394,0.944234,0.129404,0.115587,-0.675871,0.20463,-0.249377,-0.021833,-0.865726,0.104695,0.040976,-0.72289,0.047774,-0.35338,-0.556508,-0.060225,0.347347,0.602514,-0.446606,0.444218,0.324123,-0.34644,0.833828,0.704923,-0.000868,-0.709143,-0.304777,-0.003728,-0.070188,-0.053663,-0.133084,-0.883741,-0.278153,-0.324926,0.035904,0.335039,-0.034447,0.67221,0.561655,0.515338,0.14848,0.549414,-0.059558,0.272068,0.028818,0.144699,1
-0.445284,0.174143,0.810318,1.22944,0.007301,1.473147,-0.703303,0.42959,0.161377,-0.033178,0.21399,-0.388049,1.357855,0.20424,0.169977,-0.96844,0.300321,-0.358474,-0.048031,-1.24509,0.162187,0.060337,-1.046806,0.061276,-0.528024,-0.803394,-0.09385,0.505589,0.853117,-0.648406,0.648762,0.457702,-0.489092,1.208564,1.003121,0.010313,-1.014759,-0.428622,-0.019445,-0.104769,-0.073711,-0.213148,-1.274767,-0.39166,-0.472508,0.050585,0.496652,-0.045171,0.983514,0.825884,0.742935,0.214955,0.786523,-0.088858,0.411755,0.034825,0.228192,0
-0.635879,0.26086,1.235313,1.826986,0.001882,2.237734,-1.063875,0.668935,0.260984,-0.055391,0.329436,-0.587298,2.071311,0.281788,0.25696,-1.446442,0.465672,-0.555965,-0.063679,-1.870872,0.265212,0.102315,-1.574047,0.101115,-0.770135,-1.211005,-0.128002,0.732972,1.270742,-0.9757,0.947664,0.694573,-0.718936,1.807767,1.523074,0.003378,-1.545219,-0.638757,0.009422,-0.134612,-0.096062,-0.297242,-1.911231,-0.602709,-0.725153,0.097852,0.717808,-0.071245,1.45554,1.206494,1.111173,0.314348,1.185489,-0.142626,0.60426,0.055899,0.333112,1
-0.204074,0.136074,0.409268,0.655984,-0.004543,0.789151,-0.340211,0.222905,0.102995,0.015397,0.117412,-0.190636,0.686741,0.071001,0.09761,-0.498845,0.154257,-0.185237,-0.005259,-0.649459,0.094014,-0.065105,-0.530629,0.040485,-0.26045,-0.43791,-0.06158,0.217353,0.422917,-0.352798,0.351395,0.25617,-0.294197,0.623945,0.543202,-0.029511,-0.568369,-0.255033,-0.040997,-0.020094,-0.042181,-0.127376,-0.688351,-0.193797,-0.238995,0.053196,0.226022,-0.027131,0.513619,0.422532,0.427229,0.113316,0.37671,-0.041562,0.173831,0.055916,0.10445,0
-0.849277,0.338395,1.530057,2.322083,0.011471,2.813538,-1.336165,0.820132,0.300561,-0.061807,0.411459,-0.754256,2.584595,0.358534,0.327816,-1.824764,0.56085,-0.684804,-0.084723,-2.350738,0.300199,0.119352,-1.970197,0.122035,-0.975082,-1.502478,-0.183806,0.943434,1.623393,-1.215514,1.233854,0.867426,-0.926749,2.275284,1.918092,0.022277,-1.928395,-0.828671,-0.006451,-0.180941,-0.14544,-0.392925,-2.404656,-0.763251,-0.881132,0.110521,0.930382,-0.096724,1.856757,1.540729,1.400817,0.409369,1.487062,-0.188267,0.762172,0.05357,0.425715,0
-0.244374,0.09276,0.453999,0.670112,0.004597,0.82274,-0.388331,0.236594,0.085164,-0.013909,0.122517,-0.217238,0.758741,0.105972,0.087693,-0.543589,0.165239,-0.199643,-0.016037,-0.694281,0.110787,0.037214,-0.588188,0.033859,-0.280014,-0.447083,-0.043367,0.276284,0.47425,-0.349732,0.341026,0.263826,-0.278607,0.666716,0.561494,-0.005652,-0.570612,-0.24205,-0.000024,-0.051725,-0.043098,-0.105406,-0.703087,-0.22242,-0.254961,0.024803,0.270109,-0.034635,0.543432,0.435754,0.405058,0.115976,0.447635,-0.044014,0.213647,0.019186,0.111937,0
-0.063049,0.052295,0.106346,0.160081,0.02171,0.205628,-0.115701,0.068228,0.027748,0.014356,0.047554,-0.057235,0.203674,0.040084,0.06872,-0.154691,0.019623,-0.026623,-0.010134,-0.152754,0.03766,0.007134,-0.159414,-0.021424,-0.072554,-0.109748,-0.011982,0.07685,0.160803,-0.096693,0.052284,0.093175,-0.021349,0.158071,0.152988,-0.033018,-0.151513,-0.07241,-0.008314,-0.039038,-0.011959,-0.024737,-0.170878,-0.060892,-0.03321,0.018828,0.044526,0.001427,0.14881,0.14107,0.074248,0.043338,0.131239,-0.003656,0.068946,0.034166,0.028734,0
-0.666038,0.279773,1.255238,1.861901,0.001919,2.263783,-1.084878,0.685911,0.261274,-0.030373,0.327872,-0.599535,2.096155,0.285559,0.252946,-1.476158,0.467117,-0.560436,-0.079554,-1.920183,0.271378,0.108261,-1.613203,0.104861,-0.795978,-1.254611,-0.143114,0.768777,1.308097,-0.994444,0.977608,0.701908,-0.74684,1.884953,1.560387,0.007789,-1.57937,-0.646554,-0.016243,-0.135093,-0.123616,-0.335098,-1.940316,-0.603353,-0.711845,0.083394,0.758019,-0.077355,1.473866,1.246154,1.128814,0.335168,1.210244,-0.141071,0.62613,0.058192,0.337438,1
-0.306246,0.125541,0.558001,0.828648,0.005092,1.0097,-0.478755,0.293774,0.113321,-0.028231,0.15073,-0.263562,0.932043,0.119888,0.126089,-0.656762,0.215224,-0.248174,-0.019279,-0.859155,0.094935,0.035028,-0.706846,0.051502,-0.347002,-0.532055,-0.05539,0.338312,0.585477,-0.438959,0.429088,0.313918,-0.344678,0.825102,0.697894,0.000903,-0.696479,-0.309876,0.006065,-0.066203,-0.056874,-0.132761,-0.861867,-0.271719,-0.315735,0.038788,0.342878,-0.039977,0.669363,0.563626,0.506211,0.137698,0.547885,-0.059751,0.26305,0.022094,0.149212,0
-0.093964,0.044342,0.180554,0.271637,-0.005434,0.329621,-0.140624,0.095148,0.000154,0.017631,0.022586,-0.107657,0.303603,0.022004,0.016391,-0.225245,0.07663,-0.087035,0.015392,-0.261213,0.045865,0.008737,-0.20634,0.013452,-0.122862,-0.185307,0.007512,0.132125,0.198474,-0.14193,0.11814,0.103682,-0.123621,0.242612,0.205028,0.007658,-0.216158,-0.100285,0.02736,-0.008929,0.015941,-0.051237,-0.256081,-0.101704,-0.071509,-0.011491,0.106791,-0.0269,0.24055,0.180783,0.14589,0.046667,0.164215,-0.01801,0.089747,0.023042,0.020656,1
-0.019683,0.012847,0.044253,0.065236,-0.010958,0.08593,-0.050533,0.020399,0.01164,-0.009058,0.018877,-0.018311,0.08074,0.013469,0.011855,-0.055326,0.021672,-0.016987,-0.011653,-0.074481,0.007803,0.00596,-0.05659,-0.002955,-0.033273,-0.044739,-0.003685,0.031925,0.052214,-0.035744,0.043397,0.03099,-0.023686,0.068362,0.058299,0.002789,-0.058355,-0.026665,-0.003489,-0.009822,-0.001824,-0.016928,-0.070094,-0.021247,-0.028779,0.001573,0.021744,0.000693,0.0602,0.041564,0.041512,0.013536,0.038551,0.00339,0.011805,-0.01016,0.006887,0
-0.11527,0.057669,0.206757,0.301869,0.012846,0.371926,-0.186004,0.113443,0.03873,-0.00316,0.062411,-0.104896,0.348967,0.055951,0.06359,-0.253011,0.072178,-0.076845,-0.004989,-0.313018,0.043149,0.01731,-0.270827,-0.000493,-0.131484,-0.202098,-0.025157,0.125348,0.234794,-0.17124,0.144969,0.132098,-0.106738,0.297115,0.264351,-0.011851,-0.259997,-0.119582,-0.008514,-0.035807,-0.018821,-0.037721,-0.313307,-0.101319,-0.097765,0.018528,0.113073,-0.004493,0.251747,0.216207,0.163725,0.056626,0.208153,-0.01499,0.103751,0.025517,0.051544,0
-0.074986,0.035322,0.122621,0.174182,0.003354,0.222095,-0.09361,0.043863,0.013316,0.003848,0.04694,-0.078658,0.205395,0.023842,0.004085,-0.150876,0.050229,-0.074135,0.024625,-0.190322,0.035433,0.006396,-0.145352,0.025636,-0.090775,-0.138772,-0.020163,0.077846,0.120272,-0.096894,0.08913,0.060784,-0.053233,0.173936,0.16268,0.021827,-0.153186,-0.055211,0.013474,-0.032007,0.010135,-0.03502,-0.174894,-0.078738,-0.074286,-0.003561,0.073011,-0.022234,0.168398,0.121374,0.13382,0.050126,0.128419,-0.027666,0.040418,0.012052,0.013507,0
-0.151264,0.053009,0.29903,0.442521,-0.008883,0.540309,-0.253833,0.158342,0.058035,0.001935,0.082809,-0.125376,0.438495,0.071241,0.039544,-0.3545,0.092851,-0.140655,0.003952,-0.423792,0.066281,0.037177,-0.354873,0.015987,-0.166836,-0.286479,-0.023043,0.197312,0.297789,-0.209908,0.232192,0.167842,-0.189302,0.431535,0.362896,-0.021463,-0.365082,-0.14873,-0.005516,-0.004661,-0.016673,-0.050585,-0.462398,-0.158556,-0.169781,0.02275,0.177859,-0.006993,0.344962,0.306209,0.24457,0.101742,0.271436,-0.050895,0.132674,0.002428,0.093259,0
-0.037775,0.015954,0.071169,0.096011,-0.020604,0.117035,-0.058174,0.038962,-0.003325,-0.004079,0.011784,-0.041906,0.107183,0.003698,0.005859,-0.072062,0.032063,-0.029568,-0.001364,-0.084616,0.005205,-0.003394,-0.062249,0.00396,-0.048892,-0.072385,0.003792,0.044169,0.063787,-0.06082,0.0442,0.020474,-0.034099,0.084304,0.061476,0.000018,-0.076549,-0.035446,0.019205,-0.001619,-0.004946,-0.024068,-0.085716,-0.031452,-0.033989,0.001531,0.031441,-0.014124,0.092524,0.065042,0.055496,0.02389,0.045983,-0.015096,0.038899,0.008698,0.010798,0
-4.985979,1.950183,9.052984,13.655925,0.030776,16.613569,-7.951782,4.88903,1.845055,-0.323352,2.444656,-4.428032,15.233095,2.062285,1.930697,-10.83772,3.377643,-4.06578,-0.438814,-13.908942,1.771274,0.638904,-11.574599,0.765284,-5.694565,-8.935822,-0.936927,5.522511,9.577198,-7.189786,7.203962,5.156904,-5.488419,13.484898,11.3725,0.063872,-11.437354,-4.779669,-0.033526,-1.031392,-0.854892,-2.240226,-14.201349,-4.51695,-5.236359,0.623065,5.377471,-0.541245,10.895207,9.102781,8.291064,2.392703,8.794203,-1.017457,4.431775,0.440247,2.442671,1
-0.203113,0.125303,0.412195,0.618473,-0.01432,0.764009,-0.351956,0.235636,0.061789,-0.000759,0.087243,-0.205206,0.686302,0.077921,0.070961,-0.494212,0.170327,-0.189307,-0.003205,-0.598572,0.105105,-0.004614,-0.508392,0.040023,-0.24216,-0.421091,-0.017166,0.263264,0.386294,-0.349592,0.327668,0.256526,-0.270962,0.6171,0.499667,-0.020532,-0.541921,-0.219284,-0.004269,-0.005052,-0.016318,-0.117193,-0.6475,-0.203484,-0.219274,0.045932,0.242337,-0.034814,0.479024,0.396226,0.379621,0.107017,0.375838,-0.050599,0.191779,0.036543,0.103872,0
-0.033038,-0.006586,0.050072,0.06126,-0.012946,0.062616,-0.047424,0.016541,0.003017,-0.008857,0.015662,-0.014035,0.056522,-0.013144,0.005464,-0.034661,0.005222,-0.017651,-0.005884,-0.053425,0.003989,0.001281,-0.037964,0.005537,-0.023224,-0.052641,-0.01259,0.017387,0.044306,-0.04682,0.026544,0.016008,-0.009893,0.056987,0.04642,-0.009068,-0.062041,-0.031064,-0.003417,-0.003983,-0.013117,-0.00649,-0.070761,-0.014171,-0.039782,0.002434,0.023163,-0.005404,0.05767,0.044027,0.039011,0.022707,0.044978,-0.007296,0.026577,-0.008031,0.009266,0
-0.513066,0.197633,0.959227,1.426197,0.004707,1.744058,-0.836686,0.50875,0.190929,-0.037929,0.261479,-0.474789,1.598619,0.211852,0.193973,-1.136916,0.34981,-0.417569,-0.050643,-1.46262,0.190981,0.05947,-1.223193,0.071222,-0.592121,-0.949898,-0.107425,0.580521,0.990414,-0.739224,0.753451,0.536813,-0.568839,1.417304,1.191144,-0.007921,-1.198712,-0.49796,0.003732,-0.110539,-0.099372,-0.236617,-1.48986,-0.477119,-0.544816,0.062505,0.561288,-0.065492,1.14001,0.944523,0.866085,0.240224,0.931061,-0.105414,0.460749,0.042768,0.259547,1
